"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01007147,,356,,2,3,3,3,5,2,1,2,4,1,4,3,3,2,5,1,0,1,7,3,4,2,3,9,5,3,2,3,3,0,7,1,2,1,4,2,2,2,3,6,4,4,4,3,7,5,4,8,3,8,4,6,3,4,7,6,4,15,8,6,11,2,7,6,10,6,5,5,4,5,6,5,4,7,8,3,2,5,3,5,6,2,1,1,1,1,0,0,0,0,3
S01007148,,273,,1,1,5,2,2,1,0,4,3,3,5,4,5,3,5,3,5,2,2,3,5,2,5,5,2,1,3,1,1,4,1,2,0,1,5,1,2,4,6,2,2,3,0,5,4,3,6,5,12,3,6,6,7,2,8,5,4,0,3,3,6,6,6,6,9,5,3,3,2,3,2,2,1,0,3,2,2,2,2,3,2,2,0,0,0,1,0,0,0,0,1
S01007149,,282,,0,3,1,2,0,3,1,4,5,2,1,4,3,5,1,1,3,4,4,1,3,2,4,2,1,2,1,0,2,2,1,0,2,0,2,3,2,0,3,2,7,3,3,4,3,4,4,9,3,4,3,7,4,3,2,2,4,4,5,5,5,4,8,11,12,3,5,10,5,6,3,3,3,9,3,7,3,2,0,3,2,1,5,2,0,0,0,0,1,0,1
S01007150,,404,,0,2,1,4,1,0,2,4,1,1,3,2,1,1,2,0,5,3,1,2,2,3,2,2,5,3,1,2,1,1,3,3,2,1,0,3,2,1,2,4,1,3,4,2,3,1,6,1,5,2,1,6,4,5,10,7,1,5,2,8,12,2,4,10,11,8,12,5,9,8,7,6,10,10,9,15,4,4,4,11,6,5,7,12,9,3,5,4,10,8,18
S01007151,,448,,1,2,5,2,4,4,4,10,5,0,3,5,9,7,9,6,7,7,8,4,3,4,2,1,3,3,2,5,3,0,2,3,2,3,2,2,4,7,6,8,6,10,8,8,15,3,8,10,13,5,12,9,5,3,5,5,5,7,2,5,5,5,7,13,17,4,5,4,3,1,6,3,2,7,7,6,8,6,2,6,2,1,3,2,1,1,4,1,1,0,4
S01007152,,301,,2,0,2,3,3,3,2,6,3,2,2,4,4,3,3,2,6,2,1,4,1,2,3,1,2,1,4,0,1,1,2,1,1,3,3,3,3,5,7,8,3,2,3,2,4,7,3,2,10,8,5,2,1,4,2,7,3,1,6,3,6,5,5,3,6,6,3,2,0,4,3,3,5,7,5,3,4,3,5,4,1,0,6,0,3,3,2,0,4,2,11
S01007153,,337,,2,2,2,3,7,2,8,4,0,5,3,3,5,3,6,7,3,2,2,2,4,2,1,0,1,4,0,4,2,2,7,1,0,2,3,2,3,1,5,3,4,6,9,4,6,3,6,7,4,2,7,4,2,3,5,8,3,5,5,2,6,8,8,3,9,5,9,4,8,3,2,5,6,3,2,6,2,3,4,6,4,1,3,2,2,0,2,1,3,0,4
S01007154,,448,,5,2,3,4,2,1,6,4,4,3,2,0,3,1,3,6,4,2,2,5,2,2,5,5,5,1,2,2,2,6,5,3,5,3,4,1,4,5,1,4,6,5,9,3,8,0,5,5,4,7,4,7,6,2,4,4,3,7,8,7,6,5,14,6,4,6,4,7,4,0,5,6,3,2,7,9,9,8,4,3,5,9,11,6,11,11,14,5,9,5,17
S01007155,,341,,7,4,1,1,4,4,3,2,3,4,3,4,1,4,2,2,0,2,1,3,3,3,1,2,1,2,0,4,4,0,3,3,2,4,4,4,6,0,3,8,7,4,3,2,5,7,4,2,5,3,4,8,4,4,6,7,1,3,6,5,0,4,11,9,9,10,3,3,7,2,4,6,5,8,2,2,6,4,4,6,5,4,5,1,2,2,1,2,4,1,7
S01007156,,378,,4,2,3,3,4,3,3,5,5,3,3,3,2,8,2,5,8,4,3,3,3,5,4,5,5,5,5,2,4,3,1,6,3,4,2,5,1,3,2,6,6,3,10,4,4,7,7,3,7,5,10,9,9,4,7,11,6,4,9,5,6,6,8,12,7,2,7,1,3,2,1,1,3,3,3,1,1,3,7,3,4,2,2,3,1,2,3,1,0,0,0
S01007157,,332,,6,3,5,2,4,1,2,5,5,5,3,1,6,4,6,4,6,4,1,3,2,4,4,5,5,3,6,3,4,6,2,5,4,5,6,6,3,1,5,6,7,4,4,8,4,4,6,7,12,8,3,4,5,2,6,5,8,6,7,0,3,4,4,5,7,1,1,1,3,6,1,3,1,0,0,0,1,3,1,1,4,3,0,1,0,1,2,1,0,1,2
S01007158,,478,,11,8,8,15,4,7,4,5,4,7,5,3,6,4,6,10,7,2,5,3,3,4,5,7,4,6,7,5,6,7,3,3,7,11,3,10,5,11,4,8,12,13,9,10,6,5,5,9,11,7,6,7,6,5,7,5,9,10,6,6,2,4,4,8,8,5,3,0,3,1,4,3,5,3,4,5,1,3,1,1,2,1,0,3,0,1,1,1,1,1,2
S01007159,,450,,5,8,6,8,1,9,5,2,5,7,5,8,6,3,7,1,4,5,7,3,5,2,6,6,9,4,3,4,10,15,7,5,7,4,7,7,5,10,2,3,3,4,6,10,8,4,4,9,3,4,2,10,6,4,3,3,5,3,5,3,1,5,8,5,8,11,8,7,3,8,6,5,5,5,4,5,1,3,2,5,4,1,2,1,1,1,1,2,3,2,2
S01007160,,453,,4,6,5,5,3,4,6,4,2,5,5,4,2,11,7,6,6,7,3,2,3,9,4,6,2,0,7,5,3,9,6,6,8,2,3,10,8,1,4,10,9,3,3,7,5,3,6,10,14,3,9,8,4,7,4,5,7,7,5,2,5,11,5,7,11,5,6,7,8,7,3,5,3,8,2,5,2,1,1,5,5,4,1,0,1,3,0,0,2,0,6
S01007161,,358,,4,5,2,2,0,4,4,4,7,4,2,2,2,5,2,3,3,5,4,4,5,2,3,7,2,4,4,5,3,2,11,5,4,3,5,2,6,6,3,5,4,4,8,5,4,7,3,6,2,5,2,8,6,9,3,7,7,3,2,5,5,3,7,8,7,5,6,8,5,3,2,2,3,3,4,2,2,3,2,5,2,2,2,3,2,1,0,1,2,2,1
S01007162,,284,,5,7,5,2,1,3,5,1,3,3,2,3,1,1,6,1,2,3,2,1,2,7,2,4,2,6,4,7,7,10,4,10,3,3,4,5,3,1,1,3,3,2,3,1,8,4,3,5,1,3,4,1,1,5,4,3,4,1,1,1,2,0,2,6,3,4,2,4,3,3,2,5,2,3,0,3,0,1,3,4,1,2,3,0,5,4,0,5,4,0,5
S01007163,,486,,4,9,6,5,8,5,0,5,4,1,6,8,2,5,2,5,5,2,3,5,1,7,8,4,2,4,4,1,7,5,1,6,2,4,4,5,6,7,5,5,4,2,7,7,13,7,7,6,5,10,6,2,6,6,3,6,9,10,6,8,11,6,9,9,9,6,11,9,8,6,10,3,5,8,7,6,7,3,5,6,1,2,5,3,1,4,3,1,3,4,7
S01007164,,310,,5,1,4,3,1,1,3,2,2,1,0,3,3,3,0,0,5,1,1,2,12,1,7,0,3,1,3,1,3,0,1,3,4,1,1,4,2,2,4,4,5,5,4,1,2,4,7,6,7,6,4,3,0,2,2,6,3,8,3,6,9,3,5,6,5,8,3,10,5,6,1,1,3,4,5,3,4,3,1,4,3,5,3,4,4,5,1,3,1,6,4
S01007165,,445,,7,1,2,4,2,4,4,5,6,2,2,5,3,8,7,8,1,7,5,1,2,2,3,5,1,1,3,5,3,3,1,0,1,2,4,3,5,8,5,4,7,6,5,5,7,9,9,8,8,6,6,8,4,9,7,3,4,6,6,6,12,4,7,13,9,3,5,6,2,1,3,5,6,5,3,4,7,2,3,5,4,1,4,5,6,6,4,7,5,5,19
S01007166,,366,,3,4,2,4,5,3,7,3,11,5,2,6,3,6,2,4,3,3,4,0,0,0,0,3,2,2,2,1,2,0,8,2,0,2,4,5,8,7,6,7,3,2,4,4,4,6,7,4,3,3,4,1,10,4,2,4,9,4,4,3,4,7,6,11,7,5,9,4,8,3,7,5,6,6,5,4,6,1,4,4,1,7,4,3,1,1,2,1,1,0,7
S01007167,,407,,3,1,3,5,1,1,6,7,1,5,5,1,7,5,5,4,5,7,7,3,4,4,4,5,6,2,0,0,3,1,2,5,3,3,3,3,4,1,1,4,1,9,5,5,4,9,5,6,6,6,4,5,10,10,4,8,10,10,5,12,6,10,10,11,10,7,11,2,9,6,1,3,6,2,6,5,5,3,3,3,0,4,3,0,1,1,0,2,0,0,3
S01007168,,497,,3,3,1,3,7,1,11,1,3,3,6,5,2,0,7,5,8,12,7,7,4,6,2,3,5,4,5,2,2,2,6,7,6,3,4,1,5,3,2,3,6,3,5,2,9,4,6,1,12,10,11,11,11,16,13,8,8,12,3,10,12,5,13,11,12,10,8,6,5,10,3,5,3,5,3,7,3,4,6,2,7,5,4,2,1,1,3,3,4,0,3
S01007169,,399,,4,0,3,2,5,4,0,4,3,1,5,3,7,6,5,6,9,4,4,3,4,5,4,3,2,4,1,1,6,1,4,5,4,3,3,4,3,2,8,3,6,4,2,3,7,8,7,6,7,8,11,5,5,4,6,9,6,12,8,6,9,2,6,3,7,4,4,3,3,5,3,3,5,5,7,3,3,2,6,2,3,1,2,3,2,6,1,2,0,2,14
S01007170,,315,,5,1,6,2,5,3,1,1,1,6,3,3,3,3,1,3,2,6,3,1,3,1,2,1,6,3,4,4,2,2,5,4,2,3,5,8,4,2,3,4,6,3,8,4,3,4,3,7,7,8,3,4,8,7,4,5,8,6,6,13,10,4,4,5,4,5,5,4,1,4,1,2,3,1,2,3,2,2,0,0,1,3,1,0,0,0,1,1,1,0,1
S01007171,,400,,2,5,3,5,1,1,2,2,0,5,7,2,4,3,7,5,6,3,1,3,4,8,3,8,3,9,6,9,9,2,11,4,3,5,3,3,4,6,4,4,6,6,3,9,6,4,8,6,8,12,6,7,12,8,4,3,6,3,6,6,5,5,9,5,6,4,4,3,2,3,2,2,5,3,4,3,7,3,1,2,3,5,2,1,0,2,4,1,0,0,0
S01007172,,418,,0,5,3,2,4,4,5,8,3,6,3,5,7,2,3,5,3,6,5,3,1,3,1,4,5,2,2,1,0,3,2,1,3,2,3,5,3,7,5,4,9,6,3,6,11,6,6,10,6,8,5,3,6,5,10,3,7,5,13,6,11,9,5,1,12,8,10,10,5,6,7,5,8,5,3,4,3,4,4,4,3,1,2,2,3,0,2,2,1,1,4
S01007173,,437,,2,0,4,7,9,4,4,10,8,4,5,7,8,7,9,5,5,6,6,7,1,4,4,4,3,1,4,3,2,5,5,6,6,3,5,4,7,10,12,13,11,7,12,10,8,6,9,8,9,9,5,9,7,6,5,4,6,8,7,3,4,4,10,8,5,5,1,2,0,3,0,6,2,5,0,4,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0
S01007174,,477,,4,4,5,9,5,5,7,9,11,6,7,7,11,3,12,6,10,4,13,6,5,0,5,4,4,6,13,3,5,6,4,6,2,3,10,6,5,5,6,8,14,7,3,13,13,13,12,6,5,4,5,7,6,6,2,6,6,3,4,5,4,2,6,3,4,1,3,4,1,2,1,3,1,1,2,3,5,2,2,2,0,0,1,1,3,6,2,0,4,2,16
S01007175,,337,,1,3,1,2,5,2,5,1,3,3,6,3,1,4,4,6,6,3,2,3,1,1,2,2,5,2,2,3,7,1,1,1,3,7,6,4,2,7,3,3,2,4,5,4,4,5,7,5,2,4,2,7,2,6,2,5,3,7,6,2,1,4,9,5,6,5,6,5,5,6,5,2,3,3,5,4,7,5,2,5,7,1,6,4,6,2,1,5,0,1,0
S01007176,,362,,3,6,8,4,13,7,4,1,2,6,5,4,7,2,3,4,1,4,3,5,7,2,6,5,6,4,7,2,8,6,0,6,4,3,8,6,3,4,3,6,5,7,5,7,6,4,3,2,3,7,6,2,2,4,3,2,2,0,3,3,1,3,6,7,7,7,0,8,1,4,4,5,4,5,4,3,3,1,2,2,3,3,2,0,2,2,0,2,3,2,2
S01007177,,327,,7,7,1,6,2,4,1,1,1,4,5,4,3,4,1,5,8,7,2,5,5,3,5,8,4,2,3,7,5,6,2,5,4,5,3,3,9,1,5,4,2,8,9,6,1,6,2,2,2,7,3,5,2,4,3,1,3,2,4,3,3,2,4,6,8,3,3,1,7,4,3,5,2,3,5,3,3,4,2,1,1,0,2,4,0,2,2,0,1,0,1
S01007178,,531,,11,4,7,7,3,7,9,6,2,6,5,6,7,3,7,3,10,11,3,5,10,4,6,9,6,8,13,12,10,2,6,7,8,8,7,2,11,6,6,12,3,9,8,5,6,8,8,7,8,9,18,3,8,10,5,3,2,4,7,8,8,5,3,5,7,8,3,4,3,0,3,8,6,6,6,3,4,1,4,4,3,5,0,2,3,2,3,3,2,1,2
S01007179,,513,,4,5,1,1,4,4,3,5,6,5,1,1,4,1,9,4,3,7,9,8,8,2,4,3,7,3,3,1,3,0,4,7,4,3,2,5,4,6,9,5,3,6,8,5,4,5,7,4,4,11,12,9,10,12,6,5,8,10,10,7,13,6,16,8,14,10,10,9,9,2,7,6,7,12,7,4,2,7,3,3,5,5,3,7,5,2,2,2,2,3,8
S01007180,,384,,1,2,4,2,0,1,2,3,1,6,4,5,8,4,5,1,3,2,3,2,4,2,4,1,3,1,4,2,5,1,1,6,2,3,2,3,2,1,2,3,6,5,9,4,6,5,6,4,3,9,7,5,5,8,4,2,6,5,8,9,3,7,5,4,4,4,12,4,7,5,8,3,4,12,13,4,8,6,4,11,4,4,5,6,3,1,1,1,2,0,2
S01007181,,421,,0,1,3,4,1,4,0,4,3,5,3,3,1,6,6,5,4,4,3,5,6,3,5,0,3,6,6,2,1,4,4,3,0,2,1,3,2,0,3,4,5,6,4,7,3,11,8,10,7,6,9,6,10,4,10,5,6,7,5,6,4,8,9,8,11,7,7,6,4,3,5,9,14,3,1,2,8,5,8,2,3,3,6,1,2,3,4,7,2,1,7
S01007182,,581,,3,8,4,5,6,10,3,2,5,3,3,2,5,5,3,3,7,3,2,4,7,9,2,9,9,11,8,12,4,8,3,9,8,3,4,5,3,4,5,12,12,6,12,10,4,10,10,6,4,8,9,9,10,7,12,8,5,7,15,8,5,10,9,9,8,5,9,9,10,5,9,5,2,7,8,8,4,7,4,2,8,2,3,5,5,3,3,3,4,2,15
S01007183,,577,,6,9,5,4,9,3,5,3,2,2,5,2,5,3,7,6,5,6,6,8,4,10,7,6,9,7,9,10,8,6,6,3,4,6,1,6,6,8,7,16,6,8,5,6,2,9,4,8,7,8,4,4,11,9,7,5,7,7,3,3,9,6,8,9,13,5,6,5,13,12,6,10,5,11,7,3,4,2,6,9,9,7,11,8,4,3,7,6,0,1,9
S01007184,,554,,5,0,2,7,3,1,7,2,2,6,4,5,3,4,5,7,4,7,9,7,3,12,10,9,11,12,2,4,11,11,10,8,4,5,6,1,5,4,8,7,7,10,9,8,7,4,8,7,9,9,9,14,6,9,4,5,10,10,7,7,4,6,5,6,7,8,6,4,7,7,4,10,7,11,4,6,5,6,5,6,6,6,2,2,7,3,2,3,2,1,4
S01007185,,446,,7,3,8,8,8,2,2,4,2,6,5,3,4,3,8,5,7,4,7,11,8,4,3,7,9,10,8,7,8,9,7,1,3,6,8,3,5,2,5,7,5,2,3,9,6,7,8,2,7,10,3,6,5,1,4,3,1,1,5,2,4,5,5,3,4,5,7,5,9,2,1,9,4,5,6,1,4,1,4,7,2,1,3,3,2,8,3,2,5,2,7
S01007186,,307,,3,1,2,4,1,6,3,2,4,1,2,2,4,3,2,5,6,2,3,8,4,4,6,5,8,7,5,4,10,5,3,6,6,5,3,1,3,2,4,5,5,6,4,4,5,4,3,3,5,4,10,5,1,3,3,2,2,4,2,3,1,3,6,6,2,2,3,3,1,4,4,4,3,2,1,0,0,1,2,2,4,0,4,1,3,0,1,0,0,3,3
S01007187,,383,,1,3,2,0,2,5,5,1,3,4,0,2,1,4,2,2,3,3,1,3,12,6,5,0,10,6,8,4,6,5,3,6,5,7,7,3,3,3,9,2,7,1,0,8,2,5,9,4,5,8,8,3,7,3,5,3,5,3,9,4,2,2,4,8,9,5,5,7,4,2,6,5,4,4,5,5,6,2,0,6,4,3,5,5,1,3,6,3,2,1,3
S01007188,,309,,3,6,2,5,2,0,3,1,2,5,6,2,5,6,1,5,1,2,2,0,6,3,4,5,11,8,8,7,4,4,9,2,5,6,4,0,1,2,2,2,3,3,4,4,3,1,4,4,4,5,10,1,5,10,7,9,2,6,5,3,4,5,2,1,4,5,0,3,2,1,5,1,2,2,2,1,2,1,1,4,3,4,2,1,1,0,2,2,0,0,1
S01007189,,467,,6,7,3,3,2,3,7,5,4,3,1,2,1,4,1,3,2,7,7,8,7,6,4,5,9,3,5,3,2,7,5,6,3,1,5,1,1,2,6,3,4,1,1,3,1,2,4,4,6,4,6,6,0,8,9,6,12,6,8,3,3,5,11,9,5,5,4,2,7,2,3,7,3,1,5,7,6,9,7,7,8,7,10,10,8,7,7,9,7,4,25
S01007190,,421,,2,1,6,1,3,3,3,2,0,3,2,4,5,2,4,5,5,4,4,6,4,1,3,2,5,2,6,2,3,2,3,3,1,1,2,4,5,2,0,4,7,5,7,5,7,6,7,1,7,7,3,6,9,5,6,8,1,3,8,5,8,8,8,7,11,11,5,14,4,5,8,9,4,7,8,8,5,7,8,6,9,8,3,4,1,2,4,2,2,0,2
S01007191,,323,,3,6,6,4,4,5,1,6,3,7,2,2,2,4,3,5,2,2,2,3,3,3,3,3,3,4,6,7,4,6,5,0,3,7,3,5,8,1,5,0,4,2,1,1,4,3,5,6,6,6,3,7,6,9,3,1,3,9,5,5,4,3,2,3,8,3,1,3,2,6,2,4,1,6,2,2,1,1,4,1,3,3,1,2,1,5,1,4,3,0,1
S01007192,,332,,8,7,3,7,3,3,3,4,3,0,2,3,2,0,6,4,3,4,7,3,3,10,4,2,6,2,4,5,6,12,5,0,3,3,4,6,5,1,5,1,3,3,2,6,9,3,6,3,4,5,3,10,3,3,6,3,2,2,5,2,1,6,6,8,5,0,6,5,1,3,6,4,1,2,1,3,5,5,4,1,2,1,3,2,1,0,1,2,0,0,2
S01007193,,399,,5,3,7,2,3,0,4,9,4,9,9,6,7,2,7,6,3,8,6,7,5,5,5,8,3,2,4,1,8,8,7,7,0,10,4,2,4,4,4,3,5,7,4,5,6,6,7,8,6,7,3,12,6,3,4,3,8,6,1,7,2,2,9,2,4,4,3,3,2,5,1,1,5,5,3,2,3,1,4,5,0,3,1,2,1,1,3,2,0,2,3
S01007194,,347,,6,6,4,4,7,4,8,3,8,7,6,8,11,4,8,5,6,5,1,3,2,4,8,5,5,8,1,7,7,6,4,5,5,3,3,3,8,7,6,7,3,6,3,4,3,4,4,2,6,3,3,2,3,3,3,2,5,2,4,0,4,2,1,2,5,2,5,6,3,3,1,2,2,2,4,5,1,3,2,2,2,1,0,0,0,2,1,1,0,0,0
S01007195,,305,,2,6,3,7,3,1,7,7,2,5,7,5,8,4,3,4,6,4,4,3,2,1,3,2,6,5,3,2,3,4,5,3,3,6,4,7,1,4,6,7,4,6,2,4,2,5,5,5,4,5,1,4,2,0,2,2,4,0,6,6,2,3,5,2,4,5,3,1,1,3,9,3,1,3,3,2,3,3,1,2,2,1,1,0,1,0,0,2,0,1,1
S01007196,,421,,12,10,9,6,4,7,8,9,5,5,9,9,6,5,6,7,3,6,6,6,4,5,7,4,11,7,3,6,8,12,7,8,8,6,7,5,3,8,8,6,9,6,10,11,13,4,6,4,7,1,5,6,5,4,4,4,3,2,1,3,2,2,2,1,2,2,4,1,1,3,2,2,3,1,3,1,1,1,1,0,1,1,2,2,0,1,0,0,0,0,0
S01007197,,336,,6,4,1,10,5,5,5,7,5,13,5,2,7,7,3,3,5,4,9,6,1,3,2,5,6,4,4,11,2,6,10,2,5,9,5,7,7,4,4,3,8,5,7,5,8,4,1,4,4,7,1,4,3,5,4,2,3,2,2,3,2,1,2,3,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,3,2,0,0,0,0,0,0,0,0,1,0
S01007198,,281,,2,3,4,6,2,8,3,5,2,3,3,4,5,5,4,6,2,3,4,6,3,9,6,3,4,4,0,7,5,5,6,6,5,4,1,2,3,5,2,2,4,5,2,5,2,6,4,3,3,1,3,5,2,3,3,3,3,2,5,3,3,3,4,4,3,0,3,4,2,1,2,2,0,5,2,0,0,4,1,1,2,1,0,1,0,2,0,1,1,0,0
S01007199,,382,,6,5,2,1,5,3,7,2,5,3,9,3,10,8,3,2,6,7,7,4,8,6,8,2,8,3,3,2,7,7,4,6,9,6,11,5,2,3,6,6,4,5,5,6,9,4,7,5,5,5,2,6,9,5,7,6,7,5,4,4,2,4,4,2,3,5,3,2,5,4,3,2,2,5,4,1,0,0,2,2,1,2,2,0,0,0,1,0,0,0,1
S01007200,,431,,3,4,9,1,8,2,3,3,4,8,7,2,0,0,3,6,4,5,2,6,3,8,2,9,4,4,5,12,8,4,7,2,7,8,5,4,12,6,4,5,4,8,7,7,7,7,4,10,4,6,11,8,8,6,6,5,3,5,4,4,7,4,6,7,7,3,2,8,3,8,2,8,4,2,5,1,3,6,2,1,1,5,3,2,1,1,2,1,0,1,2
S01007201,,380,,1,2,2,10,2,1,4,1,7,5,4,3,6,6,4,5,6,4,0,1,2,3,1,7,7,3,8,5,4,3,4,4,8,7,1,2,2,8,5,2,8,2,6,2,2,6,2,1,6,4,5,5,5,5,7,8,6,7,8,4,9,3,8,2,7,4,6,7,9,6,6,2,4,3,3,5,3,5,4,5,3,2,2,4,1,1,2,2,1,1,1
S01007202,,380,,3,9,10,9,2,0,0,1,0,3,7,2,0,7,2,5,7,8,4,2,3,7,4,4,6,8,7,3,3,3,4,3,5,6,4,6,2,4,3,6,5,4,7,3,6,4,1,1,4,1,11,3,8,6,5,5,5,11,9,11,8,5,9,2,10,6,3,3,7,2,2,4,1,6,5,1,2,1,2,3,2,1,1,3,2,2,2,0,1,1,1
S01007203,,343,,1,5,1,3,3,6,4,4,6,7,8,9,2,5,1,3,1,4,4,5,3,5,6,2,3,2,1,2,2,4,3,2,5,3,5,6,3,3,4,7,5,4,4,10,5,7,7,8,3,5,1,7,6,7,2,6,1,6,6,6,5,9,2,8,2,6,6,7,6,2,1,3,1,3,0,4,2,2,4,3,0,0,3,0,3,0,0,0,1,0,1
S01007204,,511,,7,5,2,5,9,5,2,5,7,4,3,10,4,5,4,4,7,8,5,2,5,4,2,5,3,5,5,11,5,4,4,7,10,5,7,5,5,5,5,6,4,6,8,5,10,8,10,3,10,15,13,7,12,9,9,10,9,6,10,10,15,5,7,11,13,8,6,6,2,8,3,3,7,3,3,3,3,2,2,1,1,4,1,3,2,3,0,0,1,0,0
S01007205,,346,,1,2,5,1,2,1,7,1,0,7,1,4,2,9,3,10,7,3,6,6,4,2,1,6,4,5,2,0,2,2,5,6,4,1,5,8,3,3,4,2,1,3,6,8,9,3,4,8,4,11,6,9,7,4,6,4,8,6,5,3,5,7,9,4,6,3,3,3,6,6,2,3,5,3,5,1,1,1,1,1,2,0,2,0,1,1,1,1,1,0,0
S01007206,,195,,2,0,0,5,2,2,3,2,0,0,0,2,0,1,5,1,4,1,3,1,0,0,4,0,2,2,4,5,3,0,1,2,2,1,2,2,3,1,8,4,2,1,2,4,0,2,3,0,2,1,2,2,2,1,1,1,8,0,3,2,5,6,2,5,6,3,4,1,5,3,1,1,1,0,5,3,0,1,4,1,4,3,2,1,1,1,1,0,2,1,3
S01007207,,447,,7,6,3,4,2,2,4,4,6,7,6,2,3,4,5,4,3,7,5,5,1,7,2,3,3,1,1,5,7,5,4,5,6,2,8,4,2,4,6,5,5,6,12,7,9,3,6,5,8,4,5,11,11,8,12,11,4,7,7,9,9,8,8,3,9,6,9,7,3,4,5,7,5,3,5,3,6,4,3,1,2,3,1,2,2,3,2,0,1,1,2
S01007208,,493,,12,4,5,5,6,6,8,5,6,4,5,2,5,6,4,8,5,3,7,6,7,7,7,11,9,3,4,11,12,7,9,9,7,6,3,4,7,13,7,12,6,5,5,9,5,3,2,6,5,8,8,10,7,7,3,7,4,5,5,2,6,3,7,6,8,6,2,6,2,2,4,3,4,7,5,1,3,0,5,4,1,1,2,1,6,0,3,2,1,1,12
S01007209,,410,,3,2,1,2,1,1,2,3,2,3,4,4,3,4,4,5,7,9,3,9,8,10,6,3,7,6,5,7,4,4,2,9,6,5,4,3,5,4,3,3,5,5,8,0,6,7,5,7,2,4,5,2,6,4,6,4,3,2,5,4,2,3,5,4,7,3,2,2,6,3,5,5,4,6,3,1,6,4,5,9,3,4,7,2,4,11,1,3,5,7,12
S01007210,,418,,2,8,6,9,4,2,3,6,5,4,2,5,6,5,8,7,4,8,3,3,6,12,9,2,13,10,5,11,4,5,7,6,6,9,4,5,3,8,1,7,4,5,7,7,11,1,8,5,3,6,4,2,5,7,3,2,3,5,4,2,4,8,6,1,2,3,3,1,1,1,2,3,6,3,4,2,3,2,0,3,1,4,3,1,3,4,6,2,4,1,4
S01007211,,476,,2,1,7,2,5,2,3,3,1,4,3,6,10,4,7,6,9,6,5,7,7,4,3,5,6,6,3,3,5,11,4,12,4,7,10,7,5,3,7,8,8,8,7,8,10,7,7,1,8,8,3,3,3,4,9,4,4,11,8,4,5,7,10,13,4,8,1,7,8,5,5,2,1,4,4,2,2,4,5,3,4,3,4,0,3,2,6,2,2,3,9
S01007212,,281,,3,5,7,4,1,0,1,5,3,2,4,4,3,1,1,1,2,1,1,7,2,2,5,8,2,4,2,2,9,6,4,0,2,9,1,3,5,4,6,2,5,2,3,1,2,4,1,6,4,2,6,2,4,3,3,2,9,2,8,3,4,7,6,5,8,2,4,1,2,3,3,2,1,3,1,0,5,4,2,0,1,0,0,1,3,2,1,1,0,0,3
S01007213,,472,,1,3,2,5,6,5,2,5,5,3,3,4,3,2,2,6,3,2,3,10,4,3,3,13,4,3,8,4,2,1,4,5,4,5,5,5,6,5,6,5,7,6,7,6,6,9,6,3,6,8,9,4,8,3,5,5,5,5,6,5,9,3,3,7,9,5,9,2,7,2,7,6,11,6,6,6,3,7,6,6,6,5,2,2,5,0,6,5,6,1,25
S01007214,,392,,1,4,6,5,8,1,1,1,3,0,6,3,2,1,1,3,1,3,0,0,7,4,1,3,1,6,5,7,4,9,9,4,2,5,1,6,7,5,4,6,6,4,4,4,4,1,7,5,10,7,6,6,3,9,6,9,6,4,8,3,1,5,4,6,5,7,2,2,3,6,4,2,1,3,6,0,4,3,5,7,6,8,2,6,4,6,4,2,5,3,12
S01007215,,400,,6,5,6,4,8,6,3,0,4,3,3,6,3,4,7,4,2,7,4,3,3,9,11,7,9,4,4,5,6,2,5,3,5,2,4,5,2,4,2,6,8,4,2,4,2,6,6,6,8,8,6,6,4,7,3,5,7,5,3,4,5,2,3,6,6,7,4,5,3,3,2,1,2,5,3,3,7,6,2,3,2,1,5,1,2,3,3,2,1,7,5
