"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01008673,,549,,8,2,2,0,0,3,8,4,0,1,3,3,3,3,2,2,1,1,5,14,47,34,29,24,23,18,28,15,15,19,15,10,14,6,10,11,13,7,9,5,4,8,5,6,6,5,2,6,9,7,4,2,6,4,5,1,4,7,3,3,1,2,5,3,1,3,3,1,1,0,2,2,0,1,0,1,0,0,3,0,0,1,1,0,1,1,0,0,0,0,2
S01008674,,494,,2,2,0,1,1,0,2,0,3,2,1,0,0,0,2,0,2,1,7,9,27,49,39,42,29,26,26,29,26,11,20,12,5,6,11,5,3,6,2,1,6,0,3,5,2,4,7,3,5,0,5,0,1,3,6,5,3,1,2,5,0,1,0,1,3,3,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0
S01008675,,442,,1,1,1,5,3,2,1,2,0,1,0,0,1,1,2,0,0,1,1,3,1,12,10,19,25,14,11,17,19,8,12,14,19,8,10,15,13,12,9,5,11,9,12,5,7,8,5,10,4,6,0,4,7,4,1,1,5,3,7,4,5,3,3,5,0,4,4,1,3,3,1,3,2,2,0,0,1,1,0,0,0,0,1,3,0,1,1,2,1,0,0
S01008676,,400,,2,3,3,2,2,0,0,1,0,4,2,1,1,0,1,2,0,1,3,5,16,34,23,21,9,19,16,17,12,13,7,14,7,9,7,5,2,7,2,7,12,6,12,0,3,4,3,4,8,4,1,4,10,4,4,2,1,1,3,7,7,0,1,1,2,3,2,0,0,1,2,0,1,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0
S01008677,,442,,0,0,0,1,0,1,1,1,0,0,1,0,1,0,5,0,1,1,2,4,22,17,24,30,28,30,28,18,21,7,6,13,12,7,14,11,11,4,9,1,4,8,1,4,4,6,3,1,3,9,3,1,3,6,1,3,6,1,3,9,1,3,3,3,2,5,1,0,2,0,2,0,1,2,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0
S01008678,,505,,2,2,1,3,0,3,0,1,2,1,1,0,1,1,1,1,3,2,25,36,30,41,30,38,21,21,21,12,20,17,10,4,11,7,2,9,8,10,9,7,10,2,6,2,2,2,3,4,4,9,0,5,1,5,2,2,6,2,3,0,5,0,3,1,0,2,2,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
S01008679,,595,,0,0,2,0,0,0,2,1,1,0,1,1,1,0,2,1,0,4,10,57,60,35,38,22,24,15,11,13,4,14,10,10,16,9,3,4,6,13,2,11,9,9,11,13,7,9,7,7,7,9,3,4,9,3,5,8,0,7,4,2,1,6,3,5,6,5,1,3,0,1,2,1,2,3,0,2,2,2,0,4,3,0,2,1,1,0,1,0,0,0,2
S01008680,,358,,3,5,0,0,0,2,0,4,0,4,2,2,1,2,2,3,0,8,2,11,23,27,21,14,13,13,11,8,9,9,15,6,3,2,6,10,11,8,9,8,5,5,5,1,0,4,4,2,3,1,5,2,4,5,3,1,6,0,1,0,1,1,4,1,2,1,0,1,2,0,1,1,1,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0
S01008681,,500,,3,4,0,1,1,1,1,0,0,0,2,0,1,1,0,0,0,2,9,23,46,42,46,22,19,19,12,14,15,7,10,8,9,5,11,9,9,7,4,1,8,7,0,4,5,2,0,5,1,6,2,3,2,6,2,1,3,3,4,3,5,3,3,3,1,8,8,6,1,5,3,2,0,3,2,1,1,2,2,2,0,1,1,2,1,2,1,0,0,0,0
S01008682,,421,,1,5,6,5,0,1,2,2,0,2,0,2,0,2,0,2,0,2,3,9,26,24,31,23,12,21,14,17,14,7,9,6,7,9,7,9,7,3,6,6,4,6,3,3,8,3,6,4,3,6,5,5,5,2,5,1,1,5,3,3,2,3,2,4,2,0,0,2,1,5,1,0,1,0,2,1,1,1,1,4,0,0,0,0,0,1,0,2,0,1,1
S01008683,,643,,7,11,1,9,1,2,5,2,8,6,5,5,3,1,4,0,4,5,14,9,18,24,19,29,34,33,34,25,18,15,21,14,14,10,5,8,7,7,11,5,5,5,6,9,9,5,5,10,8,3,9,4,3,3,2,9,4,4,3,4,14,6,5,6,4,6,6,5,1,7,1,2,0,1,1,0,0,3,1,2,2,1,1,0,0,1,1,0,1,1,1
S01008684,,492,,6,9,3,4,7,5,2,4,3,5,3,3,7,1,4,1,5,5,10,16,9,14,8,17,15,6,17,8,10,8,11,12,15,9,14,8,7,7,2,10,6,7,11,5,11,6,10,6,8,7,13,6,5,7,3,10,7,3,3,7,4,1,0,0,2,2,0,5,4,3,1,2,1,0,3,3,0,2,2,2,1,0,0,1,0,0,0,2,0,0,0
S01008685,,497,,4,3,0,3,1,1,2,2,0,1,0,3,3,2,0,0,2,2,20,24,14,11,10,10,10,15,27,13,10,12,7,7,6,8,11,6,8,7,9,4,5,9,10,10,11,2,8,8,7,5,9,9,6,7,4,4,2,3,8,6,8,7,3,2,5,4,2,5,4,4,2,4,5,2,1,2,6,1,1,3,4,3,0,1,2,0,1,1,1,0,2
S01008686,,460,,2,1,6,2,1,0,2,1,3,1,1,0,3,5,2,4,6,3,1,3,9,10,8,3,11,9,15,10,12,8,11,14,11,12,14,2,2,12,7,10,10,0,5,5,5,8,8,11,8,8,8,7,13,3,5,4,3,5,5,2,5,6,5,3,3,7,3,5,5,5,7,4,2,4,4,4,0,4,3,4,3,0,0,3,5,0,2,0,0,0,4
S01008687,,367,,2,5,2,2,3,2,0,1,2,0,0,0,1,0,1,0,0,0,2,0,2,1,11,6,23,7,11,12,14,20,6,13,19,18,13,12,8,6,7,2,19,8,4,8,5,8,5,7,6,1,8,4,4,3,3,2,1,3,5,8,0,2,0,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,2
S01008688,,474,,10,6,3,9,5,3,0,1,4,0,3,2,1,0,5,1,3,2,0,0,0,3,8,7,15,14,20,12,21,10,12,22,14,23,5,17,16,9,12,14,8,6,11,5,5,3,7,5,6,5,10,6,3,8,3,2,3,3,1,4,2,7,4,5,5,4,0,3,1,1,1,1,1,0,0,1,1,4,1,2,2,1,1,1,0,0,0,0,2,1,6
S01008689,,425,,5,7,7,4,4,5,2,1,0,2,1,0,0,1,0,1,2,1,1,2,1,6,6,18,14,7,11,8,13,20,20,15,15,19,8,12,11,6,17,9,7,8,5,2,9,3,4,6,5,7,4,6,5,1,6,4,2,6,1,3,0,1,2,5,3,2,1,1,1,5,1,0,1,2,5,4,1,1,0,0,2,0,2,1,1,2,0,0,0,2,3
S01008690,,476,,6,10,7,5,1,2,4,2,6,2,0,0,2,1,4,1,2,2,0,2,0,7,11,13,10,9,6,21,17,22,31,12,14,16,12,8,14,16,7,8,11,11,11,6,5,2,5,9,5,7,4,1,3,2,4,3,4,4,8,3,6,4,3,6,3,1,0,1,0,6,2,2,2,1,1,1,1,2,2,2,1,3,0,2,0,2,0,0,1,0,0
S01008691,,573,,7,11,2,2,1,1,3,2,2,0,3,0,0,2,2,0,1,1,0,0,4,3,6,18,18,13,20,30,27,17,17,27,21,13,18,12,9,12,12,27,15,8,1,9,17,6,6,8,6,8,12,12,5,7,11,7,5,2,5,12,4,4,2,3,2,3,2,3,1,1,4,2,0,2,2,0,2,1,1,0,0,1,0,0,0,0,2,1,2,0,2
S01008692,,388,,9,0,2,0,2,0,5,0,1,1,1,1,0,0,1,0,1,1,3,4,1,8,13,6,10,13,15,14,19,14,10,11,15,9,7,6,13,10,5,7,8,6,2,8,5,8,13,7,4,1,1,3,5,6,4,0,4,0,6,1,2,1,0,0,1,3,3,4,4,1,0,4,3,5,0,0,1,2,0,0,1,3,1,2,5,3,4,2,0,0,3
S01008693,,225,,1,4,2,3,3,3,2,1,0,4,0,1,1,1,3,2,5,2,2,3,5,3,0,2,0,3,1,1,0,3,1,2,2,2,0,1,3,0,7,0,2,6,3,4,5,2,5,6,3,1,7,8,7,4,3,0,3,6,3,3,0,4,1,3,5,7,1,0,1,4,1,1,0,4,8,4,2,4,2,1,2,3,1,1,1,1,0,1,1,0,1
S01008694,,503,,6,11,2,6,3,2,2,4,3,2,3,1,5,2,1,1,2,4,5,4,3,7,9,3,9,10,8,18,13,26,19,20,17,19,11,25,11,6,12,13,4,12,11,14,4,16,9,9,4,9,6,7,4,2,6,2,6,0,3,1,8,4,3,2,0,3,1,1,3,1,0,2,2,2,1,1,3,0,2,1,1,2,0,0,1,0,1,0,1,0,0
S01008695,,336,,4,12,7,6,4,3,6,1,5,4,2,4,2,1,2,3,1,4,0,3,4,3,2,6,6,5,10,3,13,3,8,5,4,11,12,5,8,7,7,11,12,4,7,4,4,3,4,1,1,8,3,5,6,6,4,6,3,3,4,3,1,2,3,1,2,3,5,2,2,0,1,2,3,1,0,1,1,1,4,1,0,1,0,0,0,0,0,1,0,0,0
S01008696,,338,,8,6,5,3,8,3,4,5,0,0,5,5,0,2,8,5,7,7,6,5,2,3,0,2,6,5,0,3,1,2,1,2,4,7,5,2,8,8,6,7,1,9,4,5,6,6,5,6,5,4,9,10,5,3,5,7,5,1,8,4,4,3,2,3,4,6,3,2,2,2,5,2,5,4,0,4,3,1,2,0,1,1,2,1,1,0,0,0,0,0,1
S01008697,,540,,4,9,12,5,9,4,5,2,5,6,5,3,1,4,6,6,7,7,5,12,6,4,4,4,5,10,10,5,13,4,2,8,0,7,4,11,8,8,6,5,3,8,8,9,9,12,7,12,6,5,12,5,9,5,7,7,5,11,6,6,8,9,8,8,13,8,8,12,6,4,3,4,6,3,3,4,2,7,1,3,1,4,2,4,4,4,5,2,1,0,0
S01008698,,230,,1,0,0,1,1,2,1,3,5,1,2,4,1,3,2,5,2,2,2,4,4,6,1,5,0,4,5,5,1,2,0,3,1,1,1,2,3,2,4,3,1,1,2,3,1,4,2,4,4,4,3,3,3,6,5,5,4,8,5,4,4,2,2,5,0,7,4,3,4,8,3,0,1,0,3,1,2,2,3,0,1,1,0,2,0,1,1,1,1,0,1
S01008699,,388,,3,4,6,0,5,4,6,4,7,2,3,2,3,5,2,2,5,3,6,5,2,2,5,7,2,6,6,11,6,11,8,1,9,9,7,5,3,6,2,5,4,6,7,0,3,7,6,10,6,3,4,10,6,7,7,7,6,6,2,1,6,4,5,1,3,5,4,4,3,1,2,2,2,2,6,5,3,3,3,2,3,4,3,7,1,0,0,0,3,2,1
S01008700,,273,,2,4,6,2,3,1,1,3,5,3,2,2,7,6,7,5,5,7,0,3,2,3,1,1,4,2,3,1,1,1,3,3,0,2,1,4,2,0,1,1,2,7,1,3,4,7,2,2,6,4,5,6,6,5,3,3,6,10,3,1,2,1,3,1,7,5,2,2,6,3,4,5,1,2,4,3,3,1,4,1,1,1,1,1,3,3,2,1,2,0,2
S01008701,,238,,4,7,0,5,4,7,5,2,4,0,3,2,7,2,1,3,5,2,3,3,0,6,2,2,8,2,5,2,4,3,5,5,6,1,4,8,1,6,7,5,4,6,6,6,5,3,4,2,2,8,1,2,5,3,3,3,2,2,4,3,2,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
S01008702,,301,,9,4,3,5,1,4,1,0,1,0,2,1,0,0,2,2,3,2,3,5,9,7,12,7,15,11,14,8,14,6,13,16,5,9,10,4,6,7,5,3,3,4,8,0,0,4,1,0,4,2,3,3,4,2,3,2,3,0,3,1,1,1,1,3,3,1,2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
S01008703,,454,,9,4,14,6,4,8,6,7,3,5,10,10,6,2,3,2,2,7,6,4,10,12,7,4,3,3,8,8,6,10,0,2,12,17,6,6,4,10,6,1,8,11,6,2,2,9,12,11,11,6,12,7,3,3,6,2,2,8,5,3,6,4,7,6,6,4,5,1,3,2,1,2,4,1,2,3,2,3,1,3,2,0,1,0,1,1,1,0,0,0,0
S01008704,,363,,7,7,8,2,5,9,9,2,9,7,5,2,0,7,8,4,13,2,2,3,5,1,3,4,3,5,2,5,1,5,8,4,1,9,7,10,6,4,3,6,7,1,6,9,9,8,7,6,2,7,9,4,3,4,5,5,8,2,4,1,2,2,3,5,5,5,2,1,1,3,4,1,2,3,2,1,0,1,3,2,0,1,1,0,0,2,0,0,0,0,1
S01008705,,248,,1,4,2,10,8,3,4,4,4,1,4,3,8,5,3,2,6,0,1,2,3,6,3,4,1,4,7,0,4,3,2,2,4,7,8,2,7,2,9,1,6,2,4,2,3,3,4,1,1,2,0,4,5,3,4,2,0,3,1,4,3,3,0,0,2,4,0,2,4,1,0,2,4,1,1,5,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2
S01008706,,295,,5,8,3,8,10,6,9,6,7,2,7,6,6,6,10,1,5,7,3,7,6,4,6,6,3,4,5,7,7,6,3,2,4,7,2,0,4,4,6,3,3,2,2,7,4,6,1,6,2,5,2,5,2,4,2,1,3,1,0,1,0,1,2,1,0,4,1,0,2,0,1,3,0,1,2,0,1,0,1,2,0,1,1,0,1,0,0,0,0,0,0
S01008707,,426,,12,14,12,4,6,18,12,7,3,1,11,5,2,5,14,7,10,2,1,7,7,6,6,6,7,9,3,5,6,10,13,6,7,5,9,9,4,3,0,9,16,9,6,6,3,4,6,2,2,6,7,2,2,2,4,5,4,2,6,4,5,1,4,4,3,5,4,3,2,0,2,1,2,0,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
S01008708,,478,,10,7,7,6,9,4,5,5,9,3,1,11,3,2,3,6,5,9,6,12,2,9,4,6,3,3,2,5,5,2,2,0,7,4,5,8,19,5,11,14,4,6,2,10,10,3,11,12,9,10,5,7,5,9,8,3,8,9,8,7,9,3,6,4,7,8,9,4,2,4,1,3,1,2,1,5,2,2,0,1,1,0,1,2,0,3,1,1,2,2,6
S01008709,,342,,6,4,9,11,8,6,8,3,4,7,7,8,11,6,7,6,4,6,8,3,8,3,4,4,3,3,3,4,5,6,7,7,6,2,6,4,1,3,6,7,5,3,4,10,4,2,6,8,3,6,2,4,2,1,3,2,1,6,6,3,3,2,3,1,2,3,4,1,3,1,2,1,2,3,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0
S01008710,,243,,4,3,5,10,6,7,11,3,6,2,2,3,5,1,4,3,4,4,4,1,4,0,7,1,5,5,2,2,2,0,9,7,4,12,3,1,4,5,3,2,2,1,2,6,6,2,1,3,7,2,4,1,3,0,2,3,3,0,4,1,3,2,1,1,1,1,2,2,2,0,1,0,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
S01008711,,344,,6,3,5,8,6,9,6,1,1,7,4,3,6,3,0,2,6,1,2,8,2,4,2,7,5,4,6,9,6,7,6,5,6,4,4,3,2,4,4,6,7,6,3,6,1,2,3,4,5,6,1,6,10,4,8,5,7,5,5,2,2,2,4,5,5,2,5,3,5,0,1,2,3,2,3,2,3,2,3,1,1,1,0,1,0,1,1,0,1,2,2
S01008712,,537,,6,9,7,4,8,5,6,7,8,7,5,5,10,8,6,8,7,8,7,9,6,6,5,13,6,7,8,4,6,5,8,4,4,7,7,9,8,6,6,6,3,4,3,4,7,4,8,6,6,9,5,11,8,4,8,9,5,11,7,6,8,4,8,7,7,10,4,7,7,7,3,4,4,5,6,6,9,5,2,2,4,1,4,3,1,1,2,4,1,0,2
S01008713,,297,,7,3,6,2,7,6,3,2,1,2,6,4,4,3,9,9,12,4,6,2,10,7,5,3,5,3,6,9,5,0,3,2,5,2,0,4,6,0,1,6,9,2,3,3,0,3,5,3,4,6,4,3,7,6,6,4,4,1,3,3,4,3,0,2,1,5,1,2,1,1,5,0,0,1,1,1,1,0,1,0,3,2,0,0,0,1,2,0,0,0,0
S01008714,,284,,1,2,6,3,3,3,4,1,2,2,2,2,3,3,2,4,2,5,5,4,2,2,8,5,6,1,3,1,2,1,3,2,2,6,9,3,4,1,3,3,4,0,3,6,2,4,4,8,5,5,8,4,4,8,6,7,1,4,1,0,3,4,2,1,5,5,3,3,4,0,1,3,3,1,2,3,3,3,3,1,4,0,2,3,5,2,1,1,0,0,3
S01008715,,344,,1,6,4,3,1,4,2,5,5,1,4,3,3,2,1,3,3,5,8,11,4,1,3,7,6,3,6,1,0,2,2,1,1,2,4,1,0,3,2,6,3,5,1,6,5,6,3,5,4,5,2,5,12,7,6,7,8,4,8,7,6,10,3,7,3,5,5,3,4,2,3,5,5,3,2,2,2,2,5,10,1,2,3,4,0,2,3,0,0,3,0
S01008716,,232,,3,5,4,2,3,1,0,2,0,2,4,1,1,1,2,2,4,0,2,1,3,5,4,3,2,1,1,6,1,3,0,7,9,3,5,3,3,1,3,2,4,2,1,1,3,3,9,1,5,4,3,3,6,0,6,4,6,3,1,2,4,5,2,1,1,3,2,1,0,4,2,1,2,2,1,1,3,1,3,3,3,2,3,1,4,0,0,0,0,2,3
S01008717,,203,,7,3,6,4,7,1,1,2,1,4,2,4,0,3,1,4,2,5,1,6,0,3,3,4,1,2,2,2,0,2,3,2,6,3,5,3,1,4,0,1,3,5,3,6,5,1,2,7,4,3,0,6,6,1,3,4,0,3,1,3,1,2,1,4,1,3,2,2,0,0,1,0,1,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S01008718,,239,,1,3,1,0,4,2,0,1,3,2,2,1,2,3,0,6,2,4,1,4,0,6,3,3,2,1,2,6,6,4,1,6,6,6,2,2,2,1,1,2,3,1,4,4,1,6,1,4,2,3,5,6,7,7,8,2,4,4,4,3,1,4,2,4,7,4,2,3,2,2,1,2,1,3,1,2,2,0,3,3,1,1,2,1,1,0,0,0,0,0,1
S01008719,,498,,13,11,11,7,11,4,7,9,5,6,12,8,6,6,6,7,4,9,5,4,6,9,6,5,7,7,3,7,4,9,8,11,8,5,9,8,3,7,6,12,4,10,8,5,7,5,6,8,4,6,8,8,2,9,9,6,5,7,1,8,8,12,2,4,3,5,5,2,4,1,4,4,4,3,4,3,1,2,2,4,0,1,0,1,0,0,1,1,0,0,0
S01008720,,237,,5,1,3,1,4,1,1,4,2,0,4,1,1,1,2,2,1,1,3,2,1,7,2,2,8,3,2,7,9,0,5,2,1,2,4,3,4,4,3,2,2,2,2,3,7,5,3,2,5,2,2,1,4,6,3,5,2,4,0,1,5,8,5,5,6,6,1,0,2,2,1,2,2,2,2,1,2,1,2,0,2,1,1,0,1,2,1,2,0,0,0
S01008721,,392,,2,6,2,3,7,2,2,2,4,5,8,2,8,7,3,4,10,5,7,2,5,5,7,8,9,4,5,3,4,7,2,3,1,2,4,3,8,7,3,2,7,9,7,7,5,6,2,16,6,8,6,12,15,12,12,6,6,4,6,3,3,4,6,3,5,8,1,1,2,3,1,0,2,5,1,0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0
S01008722,,528,,8,3,3,4,7,6,9,4,10,2,4,6,6,4,5,9,6,10,4,5,6,4,7,7,7,1,9,2,3,2,1,1,2,4,1,6,3,6,6,5,10,4,6,7,7,9,7,4,13,7,5,7,10,1,8,8,5,7,4,8,7,7,11,8,12,13,8,3,8,9,8,4,9,6,9,4,6,8,8,4,7,8,5,2,4,5,2,3,2,0,3
S01008723,,331,,1,1,4,4,0,3,4,1,2,7,2,3,4,4,4,6,5,3,10,12,10,3,3,4,3,0,8,2,5,1,5,4,8,7,6,1,3,4,2,2,3,0,5,4,1,13,11,0,11,6,4,8,4,6,4,7,5,0,5,2,7,3,5,4,6,4,7,5,0,1,1,1,1,2,4,1,5,2,2,2,1,1,0,1,1,1,0,1,1,0,1
S01008724,,464,,9,8,7,8,8,5,7,4,4,6,7,4,6,4,4,5,2,5,7,4,1,3,4,5,10,5,4,3,2,3,3,1,1,2,5,10,8,9,9,8,6,7,7,9,6,9,8,7,6,3,5,9,9,6,7,4,7,4,6,6,9,4,9,6,6,8,3,3,4,2,4,4,5,5,5,10,6,1,2,6,3,2,5,2,1,2,1,1,2,0,2
S01008725,,372,,4,5,4,6,5,6,3,5,7,6,6,1,3,4,4,7,4,2,8,2,3,4,3,4,6,3,3,1,2,2,5,6,0,0,1,4,7,5,4,5,10,11,1,3,4,7,5,8,4,8,8,6,8,7,7,5,7,8,6,8,6,4,2,5,4,6,4,1,4,4,4,0,3,4,3,2,2,5,0,2,4,2,2,1,1,0,0,2,2,0,2
S01008726,,277,,0,5,1,9,3,4,4,8,5,2,4,2,6,3,3,0,3,4,1,0,3,5,0,2,3,2,2,0,1,1,2,0,4,2,2,3,4,1,5,10,5,6,9,3,4,5,4,5,2,7,4,9,11,5,6,1,0,6,5,3,6,3,5,1,4,4,2,3,6,3,1,1,1,2,2,2,0,1,2,1,2,0,1,1,0,0,0,1,0,3,0
S01008727,,491,,14,5,3,4,10,7,6,9,5,4,8,7,5,13,3,3,5,8,6,3,1,1,4,5,1,4,4,1,3,3,6,7,5,8,6,7,5,3,3,9,6,10,10,10,14,11,5,3,13,10,0,9,12,10,2,3,8,9,4,11,8,10,2,6,10,11,7,5,1,6,7,2,3,2,2,2,4,1,5,4,2,4,1,1,1,1,2,0,1,0,6
S01008728,,254,,1,3,5,8,4,5,3,3,5,5,7,2,2,8,5,5,6,7,1,3,7,2,1,3,1,1,1,0,5,1,4,1,4,6,2,4,6,4,5,6,8,3,5,5,4,0,2,6,5,2,1,6,3,3,0,0,4,3,0,1,5,0,5,3,1,1,0,0,2,4,0,1,2,3,0,0,3,0,3,0,1,1,1,0,1,1,0,1,0,1,1
S01008729,,342,,7,2,7,7,4,4,6,4,9,1,8,2,4,8,6,7,6,5,2,6,3,4,1,0,2,5,4,2,3,2,3,0,2,3,0,1,3,7,5,8,7,12,1,3,4,6,5,11,10,6,5,6,7,7,7,2,5,4,2,6,4,5,6,4,5,2,1,5,2,4,1,2,1,2,2,4,2,0,2,2,3,0,1,1,0,1,0,0,0,1,0
S01008730,,398,,8,1,1,4,6,9,6,6,5,3,8,6,4,1,10,6,3,4,4,2,1,3,4,4,4,6,8,6,1,9,11,12,7,9,8,14,10,12,15,3,10,3,7,6,6,6,5,2,7,10,5,7,6,4,4,6,2,8,4,8,5,5,6,1,2,3,0,2,2,1,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
S01008731,,188,,2,2,1,0,2,1,2,1,1,0,2,2,1,3,2,2,1,1,2,3,3,2,1,0,3,1,3,3,2,0,2,3,1,1,2,5,4,1,3,5,1,0,6,4,2,1,5,0,2,4,1,4,4,2,3,3,0,4,5,3,0,4,1,2,2,0,3,4,3,6,4,2,1,1,3,3,1,1,0,1,1,3,1,2,1,1,1,2,2,0,2
S01008732,,300,,6,1,6,3,6,7,6,4,5,7,3,2,3,1,3,4,2,4,3,2,0,6,0,3,2,5,8,1,9,0,1,2,9,2,1,6,11,9,5,0,6,4,6,5,5,5,7,2,9,8,1,1,5,2,0,1,7,3,1,5,6,6,2,2,3,5,3,0,2,2,1,4,3,1,3,3,2,1,2,0,2,2,2,0,2,0,0,0,0,0,0
S01008733,,383,,6,10,8,3,4,2,2,1,1,0,1,1,1,1,0,1,2,2,0,2,2,4,6,7,6,10,4,9,11,6,12,7,5,10,10,13,11,10,1,7,6,13,8,6,8,7,2,8,4,2,4,5,5,6,8,4,8,6,1,4,4,4,3,5,6,6,3,4,4,3,0,1,2,1,2,5,6,2,1,1,1,1,1,0,1,1,1,0,0,0,0
S01008734,,274,,5,4,3,6,0,3,5,3,1,3,6,3,1,3,3,5,0,1,3,5,2,4,1,4,1,3,2,2,3,1,2,4,1,2,6,2,2,10,2,3,9,7,1,7,3,8,2,6,3,6,5,3,5,5,3,3,3,5,6,5,4,5,3,1,2,8,1,2,1,3,2,2,3,1,3,3,0,3,2,0,0,1,1,2,2,1,0,1,2,0,0
S01008735,,459,,6,3,3,6,10,7,7,1,4,5,8,3,5,5,6,6,9,5,6,10,3,4,9,4,3,6,3,4,1,0,2,0,3,1,5,4,6,7,10,4,11,5,8,11,11,6,2,9,5,9,6,5,3,6,5,12,10,6,5,7,6,6,7,2,4,9,3,7,6,6,3,7,6,8,7,1,1,8,2,4,6,3,2,3,1,1,1,2,0,1,0
S01008736,,343,,3,2,2,3,2,2,7,3,5,3,2,8,1,1,8,4,4,4,9,4,4,3,1,5,2,5,4,5,3,2,1,1,3,3,1,2,1,4,5,5,0,2,6,9,3,7,5,7,6,8,8,7,2,10,9,0,4,10,7,2,2,0,2,3,3,5,4,4,4,5,4,2,8,2,5,5,2,6,5,3,4,5,0,2,3,3,0,1,0,1,1
S01008737,,391,,2,0,1,6,7,2,9,9,3,2,2,3,5,4,5,6,5,1,4,6,3,10,4,8,5,2,3,6,0,2,2,2,3,3,1,3,4,3,4,2,6,9,9,6,1,3,7,3,5,6,5,5,3,6,4,8,7,4,6,3,6,5,8,7,3,11,3,4,4,4,10,4,6,4,6,3,3,5,3,2,3,4,5,3,3,4,1,1,2,1,5
S01008738,,363,,4,3,4,5,7,6,9,2,5,4,3,5,3,3,3,3,2,5,2,6,5,3,6,3,3,3,1,1,0,1,4,2,2,3,1,3,4,2,7,6,3,5,5,3,6,7,7,3,10,5,6,2,8,4,2,7,4,8,3,8,2,7,0,3,10,8,5,6,4,5,4,3,8,5,6,5,3,2,2,4,4,4,5,0,3,1,0,3,1,0,0
S01008739,,265,,4,7,5,3,2,3,5,0,4,3,3,3,0,2,3,4,2,6,6,9,1,3,2,0,3,3,2,2,0,2,2,3,4,2,2,3,4,4,3,3,1,1,6,4,3,6,3,2,6,3,4,3,2,4,5,2,5,0,5,8,6,3,5,2,5,7,3,5,3,3,0,3,4,6,0,0,4,1,0,2,1,2,1,0,1,0,2,1,0,0,0
S01008740,,271,,0,2,1,3,3,4,7,2,4,6,2,3,2,4,3,3,3,3,5,8,2,3,6,2,2,2,3,1,0,4,0,3,2,2,0,5,8,10,1,0,3,3,3,1,6,2,2,3,6,5,3,4,6,2,2,4,2,4,3,7,3,4,2,4,3,7,3,3,4,7,6,3,5,4,3,1,0,2,1,3,2,1,0,2,0,0,1,1,0,0,1
S01008741,,468,,5,1,4,5,4,5,4,9,5,11,4,7,6,8,7,0,8,9,6,8,1,8,6,4,7,6,3,4,6,4,1,5,2,1,2,2,7,1,5,5,3,5,8,10,6,4,3,8,10,12,5,3,11,10,5,9,5,7,8,1,4,7,6,5,6,14,3,4,7,9,4,5,5,2,5,3,9,4,4,6,5,6,5,3,2,1,1,2,0,0,2
