"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01010687,,417,,5,2,3,6,8,2,3,4,5,2,0,3,1,10,7,5,3,8,4,1,1,5,0,0,1,3,5,3,0,7,2,2,5,6,0,3,4,10,3,3,6,9,5,4,5,4,6,5,5,6,3,7,10,5,7,0,8,6,7,9,6,7,9,11,11,10,4,9,8,4,8,2,7,3,3,8,6,3,8,4,6,0,2,1,3,0,0,3,3,2,4
S01010688,,361,,1,2,3,2,1,0,3,2,1,2,2,4,3,3,4,4,1,7,3,6,3,3,7,2,4,4,1,3,6,3,2,3,3,3,7,1,0,3,2,5,2,3,4,5,2,3,2,10,12,2,9,5,2,7,3,9,10,6,10,10,9,4,6,10,2,5,6,6,8,10,7,5,7,2,8,5,5,1,0,3,1,0,1,5,3,0,2,2,0,2,1
S01010689,,387,,3,3,4,2,3,3,0,0,3,4,4,5,3,2,5,4,5,7,4,1,1,3,5,2,3,3,1,2,1,2,1,3,2,2,1,1,3,1,1,4,4,4,2,2,4,6,5,5,6,5,10,6,6,4,8,3,6,6,11,4,1,8,9,8,11,12,10,6,14,4,7,10,7,8,3,6,8,2,0,3,5,3,8,6,2,7,2,0,3,0,0
S01010690,,310,,1,0,2,2,5,3,1,1,4,3,2,3,4,3,3,5,9,5,0,5,5,4,1,0,4,5,1,1,3,4,6,8,0,5,0,4,7,0,0,4,1,6,7,0,0,3,7,6,5,0,11,2,14,8,6,0,3,5,6,1,9,3,3,6,4,7,5,8,3,2,2,4,2,1,1,1,1,7,2,3,2,0,3,4,0,2,5,1,0,1,4
S01010691,,380,,5,1,3,1,6,4,4,6,6,7,3,2,4,9,5,10,4,8,5,3,0,1,0,0,0,0,0,0,4,2,6,4,5,4,4,3,2,4,0,3,1,4,11,4,2,8,7,7,6,6,8,5,7,6,8,5,12,11,6,6,9,5,6,5,5,9,2,4,8,7,6,7,4,6,2,6,1,3,1,1,2,3,2,1,2,0,0,3,2,0,0
S01010692,,337,,3,5,5,3,5,6,7,2,6,1,1,6,5,5,6,5,6,3,5,4,0,5,2,2,7,5,7,2,2,4,0,4,1,2,7,5,9,2,4,2,9,5,4,2,5,10,16,9,3,6,7,5,3,7,5,6,6,6,3,0,4,4,4,1,4,1,2,1,3,5,2,3,0,2,4,1,2,1,1,0,3,2,1,1,1,3,0,1,0,1,1
S01010693,,253,,4,0,2,1,3,0,2,3,2,3,2,6,3,6,5,3,6,4,4,0,2,3,3,1,0,0,1,2,3,1,4,0,0,0,1,0,1,1,3,2,2,3,3,6,4,5,2,6,6,9,2,4,7,2,3,4,6,3,5,6,2,3,5,3,1,5,7,10,4,6,2,4,4,4,0,4,3,2,0,1,2,1,1,0,1,0,0,1,0,1,1
S01010694,,297,,4,0,0,2,0,1,3,0,5,2,5,3,3,2,5,0,2,6,0,3,3,3,2,4,5,0,1,3,0,3,5,0,3,3,1,1,1,2,0,3,3,0,5,1,1,4,0,6,3,4,4,7,5,6,6,6,4,7,3,0,7,8,7,4,13,8,6,3,0,12,6,5,5,3,2,5,2,4,5,4,5,4,4,1,4,3,0,1,1,0,1
S01010695,,368,,0,2,5,3,3,5,10,4,0,4,6,6,7,4,3,6,1,4,9,4,1,6,0,4,2,0,5,3,4,1,3,2,3,4,2,3,2,2,6,6,2,3,3,5,1,9,10,7,5,8,2,6,6,10,2,7,8,8,2,6,6,4,7,6,6,5,4,7,2,9,6,6,1,4,4,3,2,4,8,4,3,1,0,2,0,0,4,1,0,2,2
S01010696,,522,,6,8,1,5,9,7,7,2,8,4,3,6,4,14,9,10,4,6,10,4,6,6,11,3,8,3,5,11,3,8,2,12,4,9,3,2,3,4,6,3,3,2,5,11,9,5,8,7,13,8,6,8,12,10,11,12,3,2,5,4,5,10,6,3,7,4,6,7,2,10,4,7,5,4,7,5,2,2,8,5,3,5,3,3,3,1,3,2,1,1,5
S01010697,,551,,4,6,5,5,7,15,6,6,6,4,6,8,5,9,8,12,4,5,4,4,7,5,2,1,2,2,6,5,2,0,3,6,6,3,1,4,7,4,5,3,11,5,15,6,14,14,10,15,12,16,5,0,5,9,9,10,6,14,6,10,8,6,5,8,6,13,11,3,7,8,7,7,3,7,7,4,10,5,2,5,4,4,3,3,3,2,1,0,1,0,3
S01010698,,391,,3,5,4,0,5,2,5,3,4,5,4,5,4,4,9,5,9,5,11,2,1,0,5,3,0,3,3,1,0,3,6,5,7,2,3,3,4,1,2,4,3,4,9,5,5,6,2,4,11,11,6,4,7,12,4,5,8,9,9,5,8,2,4,8,7,7,9,6,7,7,8,4,3,5,6,2,4,2,3,2,2,0,1,1,0,1,0,0,0,0,3
S01010699,,318,,3,5,1,2,4,3,2,3,4,1,6,5,2,2,6,6,3,4,3,2,3,4,4,2,3,3,7,2,3,1,0,7,3,4,4,6,3,5,3,3,0,5,7,7,4,7,5,6,6,5,9,1,4,5,6,9,5,5,7,4,6,4,8,4,4,7,4,3,5,6,5,0,2,1,3,1,1,2,2,0,2,0,0,0,0,0,2,1,0,0,1
S01010700,,307,,6,5,4,3,2,5,3,3,5,1,1,7,4,6,4,3,3,3,2,1,6,1,3,0,2,2,3,2,1,2,6,0,1,6,0,1,3,7,6,5,5,4,6,5,5,3,6,3,5,4,6,2,6,5,2,3,4,8,3,6,10,1,4,13,8,1,10,2,1,1,2,6,4,4,0,2,2,1,2,3,0,2,1,0,2,0,0,2,0,2,2
S01010701,,529,,6,1,5,3,4,8,8,7,11,4,7,7,7,7,13,17,11,10,9,6,4,3,8,6,5,3,9,8,4,3,10,7,3,6,6,1,6,7,2,4,3,3,7,8,6,7,8,19,7,4,8,6,6,6,6,9,15,6,10,5,12,6,7,8,6,6,10,12,2,8,6,2,4,4,7,3,0,1,3,2,4,1,0,2,2,0,1,1,1,1,2
S01010702,,508,,6,5,3,2,4,4,4,5,1,4,4,9,5,4,8,3,3,6,10,3,5,12,4,7,1,0,3,5,2,9,5,5,7,3,8,3,4,4,8,4,4,6,2,6,7,7,3,6,6,8,7,4,4,7,10,14,8,6,14,11,9,8,14,9,9,17,9,7,8,6,7,5,3,6,3,0,8,4,1,7,6,3,6,3,4,2,0,2,2,1,7
S01010703,,387,,5,1,5,2,2,1,1,3,3,5,5,6,2,4,3,5,6,5,11,7,3,4,7,2,2,5,4,2,1,2,0,1,2,8,6,1,2,5,1,2,3,7,2,5,4,9,4,6,6,7,7,5,3,7,13,4,8,8,9,15,1,6,7,7,3,8,6,2,7,2,5,4,8,5,10,2,2,3,2,5,3,2,3,3,1,2,0,4,0,0,0
S01010704,,332,,5,2,6,2,6,4,4,5,10,7,6,5,3,5,6,1,5,5,2,1,4,6,0,3,2,4,0,2,1,4,4,2,2,2,9,5,3,0,3,6,4,2,5,2,5,8,4,5,1,8,3,8,5,2,4,10,8,3,3,2,3,2,4,4,2,4,4,5,3,4,3,3,4,5,5,1,5,3,2,1,2,1,1,3,3,1,5,0,0,1,4
S01010705,,575,,7,6,7,6,8,4,6,8,7,6,9,13,11,6,12,8,6,5,12,4,3,10,4,4,3,8,7,8,9,6,11,7,3,4,9,4,4,11,11,6,9,5,8,7,10,9,9,13,9,11,8,13,3,12,4,10,6,3,6,12,7,8,7,9,6,3,7,8,7,10,6,8,3,3,4,2,4,3,2,7,3,2,1,0,0,0,1,1,1,0,2
S01010706,,363,,6,8,4,7,7,9,5,3,4,1,5,3,3,3,7,3,5,1,1,3,5,6,3,3,1,4,9,7,4,7,5,4,12,9,5,5,5,3,3,5,6,2,4,6,7,6,10,4,5,5,4,7,2,6,4,2,2,6,0,8,2,7,4,8,5,5,2,2,0,2,6,4,3,2,1,3,2,2,1,0,1,2,2,2,0,2,0,0,0,1,3
S01010707,,356,,3,4,2,2,3,2,6,2,2,3,4,2,6,0,8,7,6,1,6,0,2,3,6,8,4,4,5,1,3,1,1,6,5,3,1,3,2,2,4,4,2,2,0,3,2,8,2,3,11,6,11,10,7,9,5,7,3,3,3,4,5,6,8,6,7,4,9,3,13,6,6,3,3,5,3,3,1,2,6,2,6,1,1,3,3,1,0,0,0,0,2
S01010708,,264,,2,1,2,4,3,0,2,2,2,4,3,3,4,1,3,6,2,2,4,5,3,2,5,4,1,5,4,4,6,0,3,5,6,0,0,1,5,2,3,2,4,5,4,2,5,3,3,2,2,4,2,4,8,8,5,3,6,3,5,3,7,4,2,2,2,3,5,3,2,8,3,5,3,0,0,0,5,3,1,2,3,0,2,1,0,0,1,0,0,0,0
S01010709,,359,,6,3,2,2,3,6,4,4,3,3,3,9,2,7,6,4,8,2,8,4,8,2,4,1,2,1,6,9,10,6,5,7,3,3,4,5,0,2,8,4,9,2,3,5,4,8,3,9,6,6,5,5,9,7,1,6,3,13,4,4,4,4,2,6,5,3,1,3,4,5,3,4,1,0,1,2,1,2,1,2,0,3,0,1,3,2,0,4,0,1,0
S01010710,,360,,2,6,10,5,7,5,6,8,8,0,6,10,2,2,8,3,3,4,3,7,3,7,6,2,3,3,7,5,4,3,8,7,4,1,4,6,2,3,1,3,1,4,1,5,4,3,4,3,7,5,3,7,4,3,5,9,8,7,1,5,5,6,2,8,2,6,5,5,1,1,6,3,2,4,5,4,2,2,3,2,2,2,0,1,3,0,1,1,0,0,0
S01010711,,389,,4,2,5,4,5,5,3,5,5,2,4,7,2,3,13,3,9,4,1,2,4,3,2,5,5,8,5,9,3,3,5,2,0,1,2,1,4,3,3,3,2,8,5,7,10,10,5,5,11,3,4,5,8,9,7,4,10,6,3,7,9,7,7,5,4,3,10,5,5,4,4,2,2,2,0,4,2,4,6,2,4,2,2,0,2,2,1,0,1,0,0
S01010712,,344,,4,2,1,4,6,4,3,5,10,6,3,8,4,2,4,5,11,6,10,5,2,10,7,4,6,2,5,5,3,1,5,9,1,3,1,0,4,3,4,2,1,3,2,3,3,7,6,9,6,3,10,7,8,7,4,1,6,5,4,8,7,3,5,5,5,5,4,1,2,1,2,1,3,4,1,0,1,2,0,2,3,1,0,0,1,2,0,0,0,0,0
S01010713,,376,,1,12,3,8,4,6,7,5,5,6,4,3,9,5,12,5,5,7,5,2,3,3,3,6,3,6,6,6,5,6,3,11,6,4,9,7,8,5,3,5,5,9,3,4,1,4,4,3,3,3,0,4,1,7,5,5,10,1,4,4,4,7,8,5,10,5,3,3,2,2,3,1,1,1,0,1,5,2,0,0,0,2,5,1,0,0,1,2,0,0,0
S01010714,,340,,4,5,5,6,12,6,1,6,6,3,1,4,4,5,8,1,6,4,2,3,4,2,1,3,4,6,6,0,8,2,5,7,4,2,6,0,4,10,1,4,7,3,7,2,7,3,6,3,7,2,5,2,3,2,5,1,1,1,6,6,1,5,7,2,6,4,5,5,5,6,4,1,4,3,5,3,3,1,2,0,1,1,2,2,2,5,1,1,2,0,1
S01010715,,337,,6,3,5,4,5,3,4,5,6,2,3,3,9,5,0,3,8,2,4,1,1,1,2,3,6,4,5,5,4,6,1,3,6,4,4,3,6,5,2,4,2,4,0,2,5,0,8,6,2,3,6,3,6,4,6,5,6,4,5,10,5,6,4,3,4,5,2,6,2,4,5,3,4,1,4,3,2,5,4,3,1,8,2,3,0,1,2,1,0,0,1
S01010716,,422,,7,11,4,5,1,3,7,0,1,3,2,3,2,1,3,7,3,10,7,7,5,7,5,4,14,5,8,11,5,5,13,11,8,6,7,3,4,4,7,11,2,3,8,8,2,4,1,4,5,2,4,8,7,6,6,8,5,5,10,5,3,3,7,5,5,2,4,6,3,1,5,4,1,3,2,3,3,0,4,3,2,5,1,4,3,1,1,2,1,2,0
S01010717,,301,,3,2,0,2,4,2,3,3,1,2,2,4,4,4,9,3,5,4,6,4,3,4,1,5,2,0,4,6,0,0,2,1,2,6,4,3,6,2,0,2,6,2,2,3,7,4,5,3,5,4,6,3,4,7,2,6,3,5,7,2,3,3,3,10,8,4,6,6,2,6,5,6,0,3,4,4,3,4,2,6,0,0,1,0,5,1,0,0,0,0,0
S01010718,,457,,4,10,5,6,7,6,7,4,7,6,9,3,5,6,5,3,5,6,5,5,1,4,5,6,4,9,5,7,10,6,1,6,3,5,12,2,6,5,8,2,7,12,7,7,4,4,5,2,7,6,7,4,5,11,3,6,10,8,3,7,9,12,10,6,5,6,7,5,5,4,5,2,1,3,6,1,2,5,5,1,2,1,2,0,0,0,0,0,2,2,2
S01010719,,295,,3,2,3,6,3,2,1,0,2,1,2,6,1,2,0,6,4,3,7,2,5,4,3,0,4,3,2,1,5,0,5,2,3,0,2,2,0,6,3,3,4,2,4,2,3,3,10,1,5,5,4,3,6,6,6,3,2,9,8,8,3,2,3,2,8,4,6,1,3,4,2,1,2,4,4,6,4,1,4,2,3,3,1,5,2,0,4,2,1,2,3
S01010720,,383,,3,3,4,4,4,4,1,4,7,4,4,2,5,2,3,9,7,3,5,4,3,1,1,2,1,0,9,1,4,0,2,3,1,7,3,1,4,3,3,1,6,6,5,2,4,8,7,3,5,6,9,3,7,2,6,4,6,7,3,8,7,6,6,6,10,11,11,5,4,9,5,6,4,2,8,1,4,5,5,1,3,3,3,2,4,1,3,1,0,5,3
S01010721,,298,,2,1,1,7,1,4,4,3,1,3,3,1,0,3,4,6,1,4,4,1,4,0,1,2,3,4,2,2,3,0,0,7,3,0,1,1,2,3,7,4,2,4,1,9,3,5,3,9,5,3,7,7,0,4,2,4,4,3,7,7,5,6,7,5,7,9,5,5,5,9,6,5,1,2,1,3,2,0,5,1,3,3,3,3,3,0,0,1,0,1,0
S01010722,,399,,1,3,2,5,2,4,4,2,1,3,5,3,11,9,7,4,3,10,7,5,0,3,3,3,2,3,4,1,3,6,4,0,2,5,3,7,3,2,8,4,3,12,9,5,6,4,2,3,11,6,7,6,8,2,4,5,3,5,4,5,8,6,10,3,8,6,13,5,4,5,5,3,3,5,3,2,6,0,3,3,3,6,3,3,5,3,0,0,1,1,6
S01010723,,423,,0,3,3,0,3,2,5,10,4,7,6,4,12,6,6,7,15,9,6,9,4,3,7,7,5,2,4,0,2,1,0,1,3,4,1,0,1,2,0,5,6,6,5,2,12,7,8,12,11,16,9,7,8,11,13,3,7,6,7,2,2,4,10,2,8,9,8,11,2,6,3,4,2,2,1,2,2,3,3,1,1,3,2,0,1,0,3,0,1,0,0
S01010724,,430,,8,4,9,8,4,1,7,5,8,4,2,8,6,3,5,11,4,5,7,5,5,1,4,2,3,1,4,4,4,4,7,5,4,6,2,3,3,4,5,5,2,6,4,6,5,7,11,8,6,8,4,6,11,8,9,6,7,11,9,12,6,9,7,2,3,7,0,5,6,4,3,4,2,0,5,5,3,2,1,2,1,1,6,2,3,1,1,0,1,2,0
S01010725,,375,,2,4,2,6,1,3,2,2,6,0,5,0,3,2,0,3,8,4,9,0,3,6,3,1,4,5,2,7,0,5,6,1,4,5,5,2,3,3,3,4,6,6,3,3,7,8,3,8,7,3,10,4,8,7,8,9,11,7,7,7,6,6,6,6,5,7,6,7,7,6,5,5,1,6,1,6,3,1,2,3,5,2,1,0,0,1,2,1,1,1,0
S01010726,,433,,4,4,2,4,3,4,7,5,6,5,5,2,6,2,9,2,7,4,5,4,4,4,2,5,6,0,3,0,3,5,0,5,2,3,3,6,0,4,5,4,3,5,1,8,8,6,3,4,4,4,5,9,9,7,7,10,4,7,4,8,10,12,9,2,9,7,12,3,5,6,8,5,5,8,3,15,5,7,2,4,3,5,3,2,5,2,1,1,0,0,4
S01010727,,332,,3,3,3,1,6,4,1,2,4,5,8,2,9,5,5,2,4,6,4,6,1,4,2,4,6,3,1,3,3,2,1,2,2,1,2,2,0,2,4,6,2,5,5,7,5,6,4,10,4,7,5,2,6,5,8,4,3,2,7,7,5,2,5,8,5,5,3,10,5,3,7,7,5,3,5,2,2,1,3,1,2,0,0,0,2,1,0,0,0,1,1
S01010728,,273,,1,1,2,1,7,2,2,3,5,3,6,5,2,7,5,2,9,3,1,2,3,0,0,2,1,0,1,2,2,4,0,1,0,0,2,1,3,1,0,4,5,7,6,4,6,6,3,7,9,5,3,11,6,3,4,5,1,6,6,6,3,3,2,3,1,3,2,7,2,3,5,6,2,3,4,5,1,2,3,1,2,2,0,0,2,0,0,0,0,0,1
S01010729,,382,,1,3,2,3,4,2,3,5,9,9,6,7,7,2,4,1,5,5,4,3,7,4,5,1,0,0,1,5,3,1,1,2,5,3,5,1,2,5,5,8,9,5,6,7,7,4,5,6,2,10,5,6,6,6,5,2,8,9,8,8,8,6,7,4,6,5,5,7,4,14,9,4,3,1,5,4,0,1,1,2,2,2,1,3,0,1,2,0,0,2,0
S01010730,,413,,1,8,7,1,6,3,6,2,4,4,2,8,6,4,2,11,3,5,10,7,3,6,1,1,0,2,3,5,0,2,1,2,1,3,0,7,3,3,7,0,5,5,10,2,3,0,5,8,5,10,7,9,8,8,13,7,15,3,2,6,7,8,6,15,10,5,17,5,5,5,5,5,2,7,4,4,4,1,1,2,1,1,2,2,3,0,0,2,2,0,1
S01010731,,425,,1,2,3,6,2,8,5,5,0,3,8,6,7,2,8,7,4,4,6,6,2,3,4,4,5,5,2,3,3,2,1,0,3,0,4,1,8,4,3,1,5,7,9,8,6,9,8,15,10,1,7,6,8,8,9,8,7,8,10,9,9,8,3,12,7,3,7,5,3,3,6,4,4,5,5,9,2,1,3,1,1,1,2,0,0,1,1,2,2,1,5
S01010732,,375,,3,6,4,9,10,14,4,10,1,6,5,6,3,9,7,1,4,10,5,8,8,4,6,0,4,7,6,6,0,0,7,3,4,3,4,4,2,4,3,9,2,4,3,6,5,5,7,2,4,4,1,6,3,3,5,5,5,3,7,8,9,5,4,8,9,4,6,0,2,5,3,2,1,2,3,4,0,4,1,1,2,0,1,0,1,0,1,0,0,0,0
S01010733,,244,,3,1,8,4,5,7,4,7,5,1,5,2,8,3,4,3,2,5,5,4,3,3,1,1,0,0,0,0,3,1,2,2,2,5,4,3,1,3,5,7,0,2,4,0,6,3,0,2,3,5,2,4,5,6,8,7,3,2,4,2,2,1,6,2,1,4,3,3,4,2,2,4,3,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
S01010734,,435,,6,7,6,10,4,5,5,5,12,3,6,4,10,8,8,7,2,2,7,11,4,7,10,10,6,3,6,9,5,0,4,4,1,5,1,4,7,3,6,7,7,3,7,5,6,8,13,8,5,10,8,3,8,8,2,5,5,7,6,2,6,7,5,4,2,7,6,2,3,3,4,4,1,5,2,2,1,2,5,3,2,1,0,0,0,0,0,1,0,0,1
S01010735,,332,,15,10,5,12,16,11,8,5,9,4,3,5,4,0,3,9,6,3,1,3,2,3,8,3,5,4,5,5,3,5,12,2,6,3,13,0,5,11,4,3,1,0,1,4,4,5,4,2,3,5,5,5,4,2,2,6,3,4,2,1,0,2,4,4,3,4,1,4,3,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S01010736,,253,,2,4,2,1,3,4,1,3,3,4,4,5,4,3,2,2,2,3,5,1,1,1,4,0,3,2,3,3,2,2,3,4,6,2,3,2,1,1,8,1,5,4,2,1,6,6,3,2,1,1,2,2,3,5,4,3,5,0,4,3,4,5,4,2,4,8,6,6,3,5,5,3,6,4,3,4,1,0,1,4,0,0,1,0,1,1,0,0,0,0,0
S01010737,,510,,7,12,4,5,7,6,7,7,3,3,8,1,4,5,7,8,9,5,4,6,7,7,7,4,6,4,12,3,3,0,1,3,1,3,8,7,3,9,4,2,10,8,6,11,8,9,3,4,4,7,7,8,9,7,8,5,4,8,9,7,9,11,3,13,10,4,6,2,5,13,6,8,9,10,4,6,6,3,1,3,1,5,3,3,2,2,2,1,2,0,3
S01010738,,266,,4,3,2,2,3,4,5,1,2,2,5,2,2,0,7,3,3,5,3,5,0,2,4,4,3,1,1,4,5,10,2,1,3,3,2,0,4,4,2,2,2,5,2,6,4,3,5,3,2,2,4,4,4,4,7,3,7,3,3,0,4,4,5,2,7,1,5,3,11,3,2,2,3,0,3,0,3,2,2,2,1,3,2,0,0,1,0,0,1,1,0
S01010739,,423,,3,7,2,4,4,4,5,10,4,5,3,3,2,4,9,11,5,6,5,10,3,5,5,7,5,4,6,2,8,3,8,2,11,8,4,6,5,8,4,6,10,14,6,5,9,6,6,3,4,6,4,3,3,4,8,5,6,6,6,3,5,7,4,4,4,8,3,6,4,5,5,1,3,6,2,4,2,2,3,4,0,1,0,3,2,1,0,0,1,0,0
S01010740,,234,,2,2,5,11,5,5,2,3,3,2,5,5,3,1,2,2,5,5,4,4,4,1,0,5,3,6,1,5,4,3,0,3,6,5,1,2,3,4,3,2,2,1,1,2,1,5,3,3,2,3,3,1,6,5,2,2,6,5,3,1,2,1,1,1,1,2,4,2,5,5,1,1,1,0,3,4,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0
S01010741,,320,,5,2,8,4,6,2,3,6,3,2,1,3,7,1,5,1,6,5,6,4,1,4,1,4,3,2,5,1,3,4,2,5,3,3,3,4,4,2,1,3,3,1,4,2,6,4,6,7,6,6,0,4,1,5,8,2,6,4,10,3,5,4,5,3,3,5,6,3,3,2,7,4,4,4,6,6,4,1,0,2,4,0,2,1,0,2,1,2,2,1,2
S01010742,,364,,3,5,9,12,9,1,3,3,2,6,3,2,7,7,6,6,10,1,9,2,3,1,4,5,5,4,4,2,8,12,2,6,5,3,3,1,10,5,4,6,7,5,2,8,2,0,3,4,11,6,8,7,3,2,2,3,5,4,2,1,2,5,3,5,2,4,6,3,2,0,6,4,5,1,3,4,2,4,4,2,1,1,2,1,2,1,0,0,0,0,5
S01010743,,366,,3,4,4,2,10,5,8,4,8,6,7,7,9,9,11,13,8,7,15,9,7,7,6,6,3,0,4,5,4,4,4,4,6,4,4,3,2,5,4,5,3,3,4,1,3,5,5,2,6,0,4,6,3,5,8,4,4,1,1,3,3,2,6,1,4,8,0,5,0,4,1,3,2,3,3,3,1,1,3,1,2,0,0,0,1,1,0,0,1,0,0
S01010744,,522,,5,2,7,8,2,5,7,8,10,6,3,6,7,7,5,8,5,4,12,5,7,7,4,3,3,4,2,6,3,5,7,9,3,7,11,4,6,5,11,8,7,6,4,4,0,2,10,7,4,5,8,10,13,5,7,8,15,5,11,6,9,5,11,8,2,13,8,9,7,8,4,1,4,6,14,4,6,4,4,3,7,1,1,2,1,1,2,1,2,0,0
S01010745,,299,,5,3,5,1,5,2,4,4,4,3,1,3,0,4,3,5,3,1,1,5,7,0,5,8,5,7,1,0,5,2,6,5,2,3,2,9,0,4,2,1,3,4,3,2,5,1,6,5,6,5,2,3,5,3,5,5,2,3,7,4,4,5,5,7,1,5,7,4,4,2,6,2,2,7,1,2,4,4,1,1,0,3,0,0,2,3,0,1,0,1,0
S01010746,,468,,3,6,3,3,0,5,1,3,2,7,6,6,5,5,8,4,7,3,6,11,4,5,5,8,1,5,8,4,5,5,3,7,3,3,3,6,9,5,9,4,8,0,8,8,4,12,8,4,14,4,5,7,7,10,2,7,7,6,9,11,5,5,6,9,8,10,11,5,5,2,7,6,8,3,3,9,7,1,4,3,0,5,3,3,0,0,1,1,0,0,1
S01010747,,419,,5,5,2,6,5,6,8,2,2,9,4,7,7,9,4,4,10,5,8,7,14,5,1,6,4,8,5,0,0,0,2,2,3,4,4,4,2,6,9,2,8,1,7,10,6,3,6,0,5,7,8,5,6,7,7,6,4,4,6,6,5,9,4,7,8,5,8,7,9,7,6,5,3,4,4,2,3,2,2,1,0,2,1,2,1,1,2,1,0,0,0
S01010748,,319,,3,1,1,5,6,3,4,3,0,5,1,6,2,3,7,1,5,4,8,4,1,3,4,1,3,0,4,1,2,3,0,3,4,5,2,4,2,4,3,2,6,0,3,2,1,3,0,2,3,6,4,14,11,7,3,3,4,5,5,6,7,6,5,8,7,11,5,6,5,2,5,4,1,5,6,4,5,1,1,2,3,4,1,1,1,0,0,1,1,0,0
S01010749,,310,,1,2,3,3,3,5,3,10,3,6,2,5,2,0,2,4,2,3,3,2,2,1,4,2,3,2,0,3,2,1,0,2,6,3,6,1,2,3,3,1,3,4,7,4,4,6,4,4,5,5,6,2,7,5,5,3,5,3,5,7,4,5,5,8,6,6,8,8,7,5,2,3,3,7,2,6,2,3,2,1,0,1,5,2,0,3,0,0,0,0,1
S01010750,,290,,0,3,3,4,6,3,2,5,3,3,3,2,3,2,0,1,1,3,1,0,4,2,0,1,0,1,4,2,0,1,0,2,3,1,3,3,4,3,4,1,0,3,4,5,10,4,2,0,4,6,4,1,8,2,3,4,3,3,3,5,4,9,4,6,7,11,6,6,10,8,7,2,8,9,3,3,4,3,3,5,2,0,2,2,0,0,1,0,2,0,2
S01010751,,369,,4,9,8,12,5,6,4,5,7,5,5,3,5,5,5,5,10,5,3,9,5,7,1,8,2,2,4,4,1,6,6,3,0,1,1,2,1,4,3,3,6,5,5,7,7,3,5,6,6,4,6,1,5,4,3,9,7,6,5,7,2,7,7,6,7,1,2,0,5,1,4,3,7,3,4,2,2,2,1,1,1,3,2,1,0,2,1,0,1,0,0
S01010752,,360,,5,8,8,7,5,9,6,4,10,3,8,4,9,2,6,1,7,4,3,0,5,2,6,2,6,6,7,5,3,1,10,0,3,4,3,6,6,5,7,4,5,3,5,4,8,4,5,2,5,0,4,2,6,7,3,6,7,7,1,6,3,4,4,4,6,1,6,0,0,4,6,4,5,1,3,1,4,3,4,2,0,0,0,0,0,1,0,0,0,0,4
S01010753,,525,,5,10,6,4,7,11,11,14,7,7,5,2,7,8,7,8,12,9,7,8,2,8,3,8,7,5,11,7,7,9,1,4,3,4,10,9,4,8,7,6,6,4,3,9,9,5,6,9,10,5,11,8,6,11,7,7,3,3,4,11,8,1,9,8,10,7,13,4,4,4,7,5,5,2,3,3,2,2,1,2,1,2,0,1,2,0,1,0,0,1,2
S01010754,,316,,6,4,2,2,2,3,2,4,2,7,9,4,3,6,4,2,0,1,1,6,5,6,5,4,3,4,11,5,7,3,4,7,3,0,4,3,1,2,3,1,2,5,2,2,0,1,8,0,2,7,7,1,3,4,8,2,6,4,4,9,6,5,5,5,7,3,4,3,7,5,1,1,1,1,0,3,2,3,4,3,2,2,4,1,1,1,2,2,2,1,1
S01010755,,308,,6,2,4,3,3,10,4,2,4,2,4,2,1,4,5,5,5,3,0,1,1,2,5,0,5,3,3,2,8,4,5,3,4,6,1,3,1,3,1,3,2,5,3,3,9,5,3,2,4,4,6,4,4,2,6,2,1,3,3,3,4,5,5,5,5,5,9,2,4,6,0,2,7,5,6,0,1,2,5,7,1,1,1,2,0,1,4,3,0,2,1
