"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01008666,,447,,1,2,3,3,1,5,7,0,1,4,0,1,0,0,2,0,1,1,6,8,28,41,41,38,39,30,16,9,17,7,10,7,9,6,5,4,4,4,4,0,0,4,1,6,3,1,1,4,2,1,1,3,6,5,0,6,0,3,3,1,4,4,3,3,1,1,1,0,1,1,1,0,2,0,3,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0
S01008667,,460,,3,6,5,5,4,2,1,0,1,3,3,1,4,1,2,2,3,3,9,29,24,37,47,21,21,26,20,14,9,3,3,4,6,4,3,3,4,3,7,5,5,1,4,1,3,2,5,5,5,3,3,5,8,5,2,0,4,1,6,1,3,3,3,2,2,1,5,2,1,1,2,2,3,1,2,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0
S01008668,,333,,1,0,2,1,2,4,0,0,2,0,2,0,1,0,1,0,1,1,1,11,17,33,27,26,16,9,10,12,13,12,11,13,7,5,4,7,3,4,1,2,3,2,3,1,4,4,0,6,3,2,2,2,2,1,3,2,0,3,6,3,2,1,0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,1,1
S01008669,,254,,0,0,0,1,1,3,0,1,0,0,4,0,2,0,1,1,3,1,3,20,38,38,22,24,18,13,4,1,5,6,9,3,0,2,1,2,2,1,2,2,1,0,1,1,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
S01008670,,367,,2,0,0,0,0,4,0,3,0,1,1,3,1,0,0,0,0,1,6,32,44,60,37,39,17,8,12,15,5,5,3,6,3,1,1,2,2,2,0,2,1,0,2,1,2,3,0,1,2,3,0,0,0,2,0,2,0,2,0,2,0,3,2,1,0,1,3,2,0,2,2,1,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,1,0,0,1
S01008671,,363,,1,1,1,2,0,0,1,0,0,0,1,2,0,1,0,0,2,3,1,19,46,38,44,23,22,11,11,13,8,7,7,7,5,7,6,1,0,5,1,1,10,0,1,7,3,1,1,0,4,0,3,2,3,0,0,1,1,1,3,3,0,0,1,2,1,1,1,0,1,1,1,2,2,1,0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0
S01008672,,364,,2,2,1,0,0,1,4,2,4,1,1,0,0,0,0,0,3,2,3,21,20,31,16,34,13,17,17,7,13,8,7,8,13,11,10,4,0,3,0,2,6,1,1,2,1,3,0,2,4,0,3,3,3,1,4,5,1,1,4,7,4,1,2,4,0,3,1,2,1,2,0,1,2,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
S01008673,,692,,10,6,5,10,3,3,1,2,0,7,2,1,3,3,3,2,2,1,7,23,52,38,35,27,27,20,32,17,17,22,17,12,15,8,12,13,13,9,8,10,10,11,3,7,10,9,5,8,5,3,6,11,9,4,5,7,8,7,3,4,6,4,3,3,7,5,3,2,3,2,2,2,0,2,2,1,1,0,0,1,0,3,0,1,1,1,0,2,0,0,2
S01008674,,533,,0,1,1,1,1,1,0,1,0,2,0,3,1,2,0,0,0,1,8,11,31,52,41,45,32,29,28,32,28,12,22,13,5,8,12,4,4,3,8,4,5,1,1,5,1,2,4,2,4,6,4,7,1,3,0,1,3,5,4,3,1,2,5,0,1,0,1,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,2,0,0,0,1
S01008675,,442,,1,2,2,2,0,1,5,2,2,1,2,0,1,0,0,1,1,1,2,3,1,11,9,17,22,12,10,15,17,7,11,11,17,7,9,13,13,14,15,10,11,5,5,7,6,11,5,5,4,4,11,5,5,0,6,8,4,2,0,5,4,7,5,4,3,4,4,1,4,5,1,3,3,1,2,2,3,0,0,1,1,0,0,0,0,1,0,0,1,1,2
S01008676,,368,,0,1,4,1,1,3,2,2,0,0,1,0,3,2,1,1,0,1,4,3,13,28,20,17,7,16,13,14,10,11,6,12,6,7,6,4,6,2,3,4,5,4,7,12,4,8,2,2,2,0,7,7,5,6,5,8,4,6,3,1,0,1,9,6,1,1,1,2,1,2,0,0,0,3,0,1,0,0,1,0,0,1,1,2,0,1,0,0,0,0,1
S01008677,,432,,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,2,4,18,15,21,26,24,27,24,16,18,6,5,11,11,6,12,9,9,9,9,9,5,11,4,5,7,0,6,2,6,2,2,5,6,5,1,4,7,2,1,5,1,4,9,2,2,3,3,2,5,1,0,2,0,2,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,2,0
S01008678,,574,,3,2,1,3,2,0,5,0,3,0,1,2,3,1,1,1,0,2,25,44,41,48,36,42,24,25,25,13,23,19,12,5,13,7,2,10,11,9,12,7,10,5,8,9,5,5,1,3,0,4,1,3,4,0,4,0,6,1,3,4,0,1,0,4,0,2,1,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
S01008679,,663,,1,1,2,1,1,4,0,0,0,2,2,1,0,1,0,1,3,5,12,69,71,38,42,22,26,17,12,14,6,15,11,12,18,9,4,5,4,7,7,9,8,1,13,9,9,11,12,9,7,8,5,4,10,3,2,9,3,7,7,1,8,4,5,2,6,4,6,6,5,2,2,0,0,2,2,2,2,0,2,1,2,0,3,1,0,2,0,1,0,0,0
S01008680,,320,,2,0,4,3,3,0,0,0,2,0,3,0,4,1,3,1,0,7,1,9,18,21,17,12,10,11,9,8,8,8,13,5,3,1,5,8,6,8,9,9,5,4,7,2,3,1,3,2,3,3,3,3,1,4,3,3,6,3,0,4,1,4,0,2,2,4,1,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
S01008681,,551,,1,3,1,1,3,0,1,2,1,1,0,0,0,1,0,2,2,3,8,29,50,45,50,24,21,21,14,15,16,8,11,9,10,6,13,10,7,8,8,8,7,2,0,8,9,3,5,4,3,0,4,2,6,2,2,1,5,3,1,3,2,4,4,5,2,4,2,1,5,7,6,2,5,4,1,0,1,2,1,1,1,2,1,0,0,1,1,1,1,1,0
S01008682,,438,,3,5,1,0,2,5,4,0,1,2,2,1,0,0,1,0,1,2,2,12,27,25,32,25,13,22,15,17,15,6,9,6,8,8,7,9,8,8,6,5,2,5,7,4,1,5,2,7,3,4,1,3,9,6,5,4,2,7,1,1,4,3,3,3,3,2,3,3,0,0,2,1,3,1,0,1,0,2,1,1,1,1,4,0,0,0,0,0,1,0,1
S01008683,,690,,2,2,3,3,8,2,8,0,3,2,0,6,9,7,5,4,1,6,17,11,20,27,21,29,40,39,39,30,22,17,25,18,16,12,6,8,8,10,6,2,9,11,5,6,0,9,11,12,6,3,6,12,3,7,3,1,4,1,11,3,1,1,5,12,6,5,5,3,6,5,3,1,8,0,1,0,1,1,0,0,2,0,1,1,1,0,0,0,1,1,2
S01008684,,500,,5,3,9,7,8,1,7,6,3,1,5,3,6,6,4,6,1,5,12,15,6,13,8,16,14,6,17,9,10,8,11,12,14,9,13,8,5,4,4,2,10,1,12,6,9,10,2,12,8,9,6,10,7,13,7,5,5,0,10,7,4,3,6,3,2,0,1,2,3,0,4,2,3,0,1,1,0,2,3,0,2,2,1,1,0,1,1,0,0,0,1
S01008685,,673,,5,3,3,3,2,0,3,0,2,2,1,1,0,1,3,3,1,2,32,41,25,19,16,16,18,26,49,22,18,20,12,13,11,14,19,11,10,7,3,7,7,11,3,10,9,10,8,15,3,7,8,8,7,10,8,6,8,6,3,5,3,7,2,7,9,3,3,3,2,2,2,1,5,0,3,3,3,1,1,5,0,0,2,2,2,0,1,0,1,1,3
S01008686,,497,,0,2,7,0,0,5,2,1,0,2,1,2,1,1,2,3,6,4,16,21,10,5,1,8,16,12,10,12,10,20,9,15,13,10,9,4,9,13,1,2,14,8,13,7,0,5,5,7,8,8,7,6,9,7,7,14,6,3,3,4,5,5,1,2,2,4,5,3,7,3,7,6,4,3,5,1,4,7,5,0,2,1,3,0,0,0,1,3,0,1,1
S01008687,,374,,1,2,0,1,2,3,0,3,2,0,1,2,0,0,0,1,0,1,1,0,0,5,7,3,6,15,9,27,9,16,9,21,16,5,12,17,15,9,8,7,6,7,3,17,7,5,6,5,4,8,7,6,1,8,5,3,3,2,2,1,3,4,8,0,2,0,1,1,0,1,0,1,1,0,0,3,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0
S01008688,,492,,1,1,4,11,4,1,6,5,0,1,1,4,0,2,1,0,0,4,2,6,1,3,4,3,8,10,15,22,18,23,16,25,15,11,19,16,18,7,14,14,3,8,6,6,7,10,4,4,4,6,5,6,4,9,4,2,8,4,3,3,2,1,3,1,7,4,5,4,3,0,3,1,0,2,1,2,0,0,1,4,4,1,3,4,1,2,1,0,1,0,9
S01008689,,422,,8,3,7,7,6,7,2,4,4,2,1,0,1,0,0,0,1,0,2,1,1,4,3,7,10,10,16,14,13,13,11,10,19,18,11,12,20,7,7,6,4,14,10,8,6,4,4,7,6,3,5,3,8,3,7,4,2,4,4,2,4,1,3,0,1,3,6,2,1,1,1,0,4,2,0,1,2,3,3,1,0,0,0,2,0,2,1,1,0,0,1
S01008690,,471,,8,3,6,2,8,3,0,0,2,2,2,5,3,1,0,3,1,3,1,3,3,2,3,2,10,13,22,21,12,15,21,21,15,28,11,12,13,5,3,14,16,7,5,6,10,12,3,3,1,4,12,5,8,3,4,4,3,1,2,3,2,8,5,6,2,0,4,2,1,0,1,0,6,2,2,1,0,1,1,1,2,2,0,1,3,0,2,0,2,0,0
S01008691,,615,,9,9,5,4,8,1,2,3,3,1,2,1,1,3,0,0,2,2,3,2,2,1,2,8,8,17,20,22,22,30,37,31,15,15,12,17,11,18,9,10,12,10,25,13,7,1,7,17,8,7,9,6,6,10,12,5,7,10,7,6,2,4,13,5,4,1,4,2,2,2,3,1,1,4,1,0,2,1,0,2,1,1,0,0,1,0,0,0,0,1,4
S01008692,,609,,11,11,6,9,4,6,0,1,0,4,0,4,1,0,1,2,0,3,0,1,1,8,3,13,24,17,16,24,24,24,27,32,19,18,10,24,12,15,11,13,12,9,11,13,10,3,7,5,8,16,7,4,2,2,2,5,7,6,0,5,0,4,0,2,3,0,0,1,6,2,2,5,1,0,5,2,4,0,0,4,2,0,1,1,5,2,4,5,4,4,7
S01008693,,226,,1,0,1,2,3,3,3,3,4,1,1,1,1,0,1,0,2,4,3,4,2,1,4,5,4,0,0,0,5,1,0,1,5,2,1,2,3,2,2,4,0,5,2,2,6,3,5,7,2,4,5,3,1,6,7,8,5,4,0,2,4,3,3,0,4,1,2,4,7,1,0,1,3,1,1,0,4,8,4,2,4,2,1,1,3,0,1,0,0,0,2
S01008694,,479,,4,12,7,4,8,1,6,3,2,2,4,4,3,3,0,3,1,1,1,2,2,7,4,2,10,10,7,6,6,10,14,10,25,23,21,13,22,12,21,8,1,9,8,3,15,11,11,3,13,11,4,3,8,7,5,4,2,6,2,5,0,3,0,6,4,3,2,0,3,1,1,3,1,0,2,2,1,1,0,2,0,2,1,1,2,0,1,1,0,1,0
S01008695,,336,,3,2,2,4,13,5,5,3,2,7,2,6,4,1,6,3,0,2,3,0,4,2,4,4,9,2,6,10,6,4,1,10,0,5,5,7,9,16,3,11,8,4,12,13,4,7,4,2,4,6,1,2,5,2,4,6,6,4,6,3,1,4,3,1,2,3,1,0,3,5,1,2,0,1,2,3,1,0,1,2,0,4,1,0,1,0,0,0,0,0,0
S01008696,,315,,4,6,3,6,6,4,2,7,2,1,4,0,0,6,3,0,1,8,2,5,0,2,5,3,5,2,2,6,1,0,3,0,5,2,2,7,9,5,5,6,6,5,6,1,7,3,7,3,6,5,4,6,4,6,10,4,3,4,7,6,1,8,5,3,3,2,3,4,6,3,2,2,2,5,2,5,4,0,4,2,1,1,0,1,0,1,0,1,0,0,1
S01008697,,534,,4,6,2,5,10,8,4,8,2,4,2,4,5,5,4,1,4,5,5,8,7,2,11,9,6,7,6,4,8,10,6,10,3,2,7,3,9,5,8,9,5,6,4,3,7,10,6,11,13,7,14,8,6,12,4,9,6,8,6,5,12,6,4,7,9,7,8,14,7,6,13,6,4,4,4,6,3,2,2,3,7,2,2,1,3,1,3,3,2,3,2
S01008698,,231,,5,3,1,0,2,0,0,1,2,1,3,5,3,1,4,0,3,2,6,1,2,1,4,3,5,3,6,0,5,3,2,1,2,0,3,1,3,2,4,4,4,5,2,1,1,2,3,0,3,2,3,4,4,3,2,3,6,5,5,4,8,6,4,4,1,2,5,0,7,1,3,4,8,4,0,1,0,2,1,1,2,2,0,1,1,0,2,0,1,0,1
S01008699,,404,,3,7,6,7,2,5,1,6,5,6,4,6,1,2,1,4,6,2,3,5,2,8,4,6,7,6,7,1,9,8,11,6,10,6,2,7,8,8,5,4,5,3,5,3,7,7,4,3,6,4,10,6,1,5,7,6,7,8,5,7,7,3,1,7,5,4,1,3,5,4,5,4,1,2,2,1,0,6,3,3,5,4,2,0,2,2,4,0,0,0,2
S01008700,,264,,1,4,4,0,4,6,2,2,2,0,3,4,2,2,2,7,6,6,3,5,4,0,4,4,2,1,2,3,2,1,0,0,2,0,1,0,4,2,6,5,1,1,1,2,7,2,4,4,7,4,2,4,3,6,5,5,5,3,5,7,9,2,1,1,1,3,2,8,5,1,2,5,2,4,3,1,2,4,3,2,0,3,1,1,1,0,1,3,3,1,3
S01008701,,352,,7,9,6,5,7,0,6,6,9,3,4,6,0,2,3,9,4,0,4,7,3,2,8,3,11,5,7,8,4,8,5,7,8,7,4,9,9,3,13,4,9,10,5,3,8,6,6,9,8,5,5,0,7,3,3,5,1,4,2,2,1,8,2,2,2,1,0,2,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
S01008702,,346,,5,9,9,7,5,3,5,1,4,1,1,2,0,3,2,1,0,3,2,2,3,4,5,12,8,18,14,14,16,19,10,17,4,13,15,3,9,11,2,5,5,9,6,3,4,8,0,0,2,1,0,6,0,2,2,4,0,2,2,3,0,2,1,0,1,1,1,1,1,2,1,0,0,2,0,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0
S01008703,,474,,10,14,4,13,6,9,4,7,8,6,6,2,2,12,10,10,2,6,2,0,6,12,8,12,11,8,9,2,8,6,7,7,10,1,0,11,17,5,7,3,9,6,0,5,9,2,4,2,7,12,10,9,3,11,7,1,0,9,2,3,11,6,2,4,6,6,7,6,2,3,2,3,1,1,2,4,1,2,2,3,1,0,2,1,0,1,0,1,0,0,0
S01008704,,495,,10,7,4,10,12,13,4,4,13,9,3,10,11,6,5,0,11,7,3,10,0,4,6,9,5,12,10,9,3,7,8,9,9,8,11,5,12,11,14,3,4,6,10,8,0,6,6,14,7,10,4,4,5,10,12,1,8,6,5,6,4,5,1,5,1,1,3,4,4,3,0,2,1,5,0,1,4,0,0,1,1,3,0,1,2,1,0,0,2,1,0
S01008705,,250,,0,1,7,2,5,2,7,12,4,3,3,1,1,4,3,9,5,2,1,4,1,2,0,3,3,4,6,5,6,7,1,0,0,1,4,8,4,9,2,5,1,8,3,4,2,2,1,3,4,3,2,0,3,1,0,6,5,3,2,0,3,1,4,3,3,0,2,2,3,0,2,5,1,0,2,4,0,1,6,0,1,0,1,2,0,0,0,0,0,1,3
S01008706,,304,,7,6,6,5,4,5,4,7,5,11,6,7,3,6,7,8,5,9,0,4,4,2,5,7,8,6,7,4,6,4,8,10,7,4,0,1,6,1,1,5,6,8,4,2,1,2,9,2,6,1,5,3,3,2,4,2,5,2,1,2,1,0,0,0,1,2,1,1,2,1,0,2,0,1,2,1,0,2,0,1,0,1,2,0,1,0,0,1,0,0,0
S01008707,,459,,8,12,9,16,9,8,7,9,14,12,5,4,0,9,5,5,3,12,5,5,2,0,8,8,8,12,8,10,12,1,5,7,13,9,9,3,6,8,7,3,6,7,9,18,9,10,8,5,3,4,3,0,4,6,3,0,3,6,5,3,2,6,3,7,0,4,3,4,3,1,4,0,0,2,1,2,0,2,1,1,1,0,0,1,0,1,1,0,1,0,0
S01008708,,504,,7,6,15,10,5,11,8,10,2,6,6,11,4,3,10,5,4,4,6,4,8,3,9,1,13,4,13,9,9,3,5,6,4,3,4,10,2,3,11,17,2,6,11,3,4,4,4,4,4,9,10,3,9,3,7,5,10,6,4,7,9,8,10,9,5,5,3,7,5,7,3,4,4,2,3,0,2,4,3,2,2,4,2,2,1,1,2,0,0,1,5
S01008709,,342,,1,7,6,4,6,12,9,8,5,8,4,2,8,9,7,9,7,7,5,4,3,6,3,8,3,4,1,5,6,4,4,3,5,8,5,8,3,7,3,0,3,7,5,3,5,3,10,4,1,5,9,5,6,2,4,2,0,3,0,1,7,5,2,2,2,2,1,2,3,5,1,3,1,2,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0
S01008710,,216,,6,4,2,5,2,2,10,5,8,10,1,6,2,1,3,4,0,2,3,2,1,2,0,4,4,4,2,6,2,1,2,7,2,7,7,2,11,0,0,4,1,4,3,2,1,0,5,2,0,1,3,5,2,4,1,2,0,2,2,5,0,2,2,2,1,1,2,1,1,2,1,1,1,1,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
S01008711,,302,,4,10,2,4,1,1,5,7,8,5,0,0,6,2,2,4,2,1,0,4,0,2,3,1,4,5,10,5,2,1,9,4,9,5,9,5,8,3,5,3,3,1,4,8,4,3,7,2,0,3,4,4,6,1,6,9,2,8,5,6,1,5,1,1,2,3,5,4,0,1,2,4,2,1,2,3,2,2,0,3,2,3,0,0,1,0,0,0,1,1,3
S01008712,,545,,7,2,11,5,11,6,5,6,3,6,7,4,7,8,6,11,8,5,8,7,3,11,8,6,5,9,10,6,7,6,9,2,3,7,2,6,5,5,10,8,8,5,7,1,4,3,1,5,6,9,6,5,8,6,10,8,2,8,10,5,14,8,7,10,4,5,6,5,10,4,8,6,7,2,4,5,5,6,6,9,4,2,2,4,3,6,3,1,1,2,8
S01008713,,306,,10,5,12,4,4,3,1,4,10,2,3,6,2,4,3,3,4,9,8,8,3,2,6,9,8,7,3,3,8,4,5,4,1,4,3,1,1,0,3,7,3,0,6,8,4,0,3,0,2,6,4,7,7,5,4,8,6,6,4,4,0,1,3,4,1,0,3,1,3,0,1,1,0,4,0,0,1,0,1,1,0,1,0,2,2,0,0,0,1,1,0
S01008714,,291,,5,2,9,1,3,5,4,0,4,4,0,0,1,1,1,2,3,2,5,2,4,4,4,4,2,13,8,7,4,3,2,2,2,7,0,3,9,9,3,6,0,7,2,1,0,2,6,2,1,3,8,4,4,7,4,2,8,6,6,2,5,1,0,2,4,2,2,5,4,3,4,4,0,1,3,3,1,1,3,3,2,2,1,3,0,0,2,2,1,1,1
S01008715,,365,,4,4,5,3,8,4,1,4,3,3,7,5,1,7,3,3,3,1,4,1,3,8,9,2,3,5,9,6,2,8,2,1,3,5,6,2,2,2,1,2,3,3,4,4,5,1,6,8,8,2,6,5,5,2,5,13,7,6,6,6,3,8,6,7,10,3,8,2,4,5,3,4,3,3,4,5,4,2,2,2,1,2,4,1,1,2,3,0,1,1,1
S01008716,,240,,0,5,3,4,2,4,3,3,3,0,3,0,4,4,1,1,1,2,2,3,0,1,2,5,4,0,6,3,2,0,6,0,3,1,7,11,4,6,3,3,0,2,0,4,2,2,1,3,3,9,4,5,5,3,2,6,0,7,5,5,3,1,2,6,4,2,0,2,4,1,1,0,3,0,1,2,2,1,1,2,1,3,2,2,2,2,1,3,0,0,3
S01008717,,200,,2,3,6,4,5,5,5,6,1,0,1,2,2,0,1,0,2,2,1,1,5,2,5,0,5,1,8,0,1,4,2,0,5,4,3,8,4,5,4,1,1,0,1,4,3,3,7,5,2,1,4,4,3,0,3,6,0,2,4,0,4,1,2,1,2,1,5,0,2,2,2,0,0,1,0,0,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0
S01008718,,236,,4,2,5,2,4,0,0,3,1,1,0,1,2,2,2,3,3,1,3,1,3,1,4,2,8,2,1,0,4,2,3,6,2,2,6,6,7,1,1,1,1,2,2,1,0,2,4,1,9,1,5,2,3,3,6,8,7,9,2,3,4,4,3,0,3,2,7,7,4,3,2,2,2,1,2,2,2,1,2,2,0,4,1,1,0,1,1,0,0,0,0
S01008719,,486,,6,9,7,13,8,10,6,11,5,7,11,4,3,12,8,8,4,6,6,2,7,2,5,4,12,11,6,7,10,5,11,6,7,9,6,3,4,5,10,0,9,3,10,3,7,7,8,4,3,7,8,6,5,7,6,4,10,8,5,5,8,0,6,5,11,3,4,2,5,5,2,3,1,4,3,3,3,4,3,0,2,2,3,0,1,0,1,0,0,0,1
S01008720,,247,,7,6,4,6,1,2,1,4,1,1,4,2,0,2,1,1,1,2,3,2,1,3,2,0,7,1,2,7,2,5,8,8,0,6,3,1,3,4,4,8,6,4,3,0,4,2,4,3,4,2,2,6,3,2,1,4,4,3,6,1,4,0,0,3,7,5,5,5,6,1,0,1,2,0,1,2,2,1,1,1,1,1,0,2,1,0,0,1,2,0,2
S01008721,,412,,5,6,5,2,6,4,2,8,2,2,2,3,5,9,2,10,7,4,4,7,6,4,3,7,5,9,5,10,7,5,1,4,8,3,7,3,2,5,5,5,6,3,2,10,6,6,9,6,10,2,15,6,9,6,11,13,12,11,6,6,4,6,3,3,3,5,3,5,7,1,1,2,2,1,0,2,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0
S01008722,,507,,0,4,8,9,6,3,3,8,4,7,7,11,0,3,6,4,2,4,5,5,8,5,4,6,3,8,4,6,3,7,4,2,3,0,1,4,4,1,7,4,7,6,6,11,4,9,8,4,7,5,5,11,5,7,8,9,2,8,8,7,8,3,8,7,8,10,7,12,13,8,3,8,8,9,3,6,8,9,4,5,8,8,3,6,4,1,2,2,1,1,4
S01008723,,379,,3,4,2,1,0,5,3,1,2,4,0,3,7,2,2,4,5,9,16,18,11,11,12,14,0,2,6,5,0,9,4,3,2,3,4,6,7,8,1,0,6,3,2,3,5,6,3,1,12,11,2,10,6,3,8,4,7,5,5,4,1,5,4,5,3,3,5,6,4,6,4,1,0,0,1,0,2,5,1,4,2,2,2,1,1,1,1,1,1,0,2
S01008724,,466,,3,3,4,9,7,9,8,10,6,7,5,4,5,9,4,6,3,4,3,2,4,4,1,3,1,3,7,7,6,7,4,0,0,6,3,2,6,4,11,5,10,11,8,4,10,6,11,9,7,8,7,6,4,4,6,9,7,7,5,6,3,7,7,9,6,6,11,5,7,5,3,3,2,4,3,3,4,4,11,6,0,1,6,1,0,3,1,2,1,0,2
S01008725,,389,,2,6,1,5,8,5,6,7,6,3,4,6,6,6,2,4,6,3,6,4,0,5,1,1,5,6,7,4,4,2,3,3,2,7,9,2,1,2,5,10,6,5,6,15,9,3,3,4,9,5,9,6,8,7,5,8,6,5,5,6,8,7,8,5,4,1,2,2,7,3,1,3,2,3,0,3,3,2,2,2,4,0,2,2,1,2,1,0,0,0,4
S01008726,,277,,4,0,4,0,3,1,6,2,5,4,5,3,1,3,2,5,3,4,0,1,1,1,3,3,6,0,3,3,4,1,1,0,2,1,2,4,2,3,2,5,0,4,7,6,8,9,2,2,4,5,6,1,8,5,9,12,5,7,2,0,6,6,3,5,3,5,2,5,5,2,3,5,3,1,1,2,2,1,3,0,1,2,0,2,0,1,1,0,0,0,2
S01008727,,482,,3,8,6,10,8,2,6,10,8,6,11,6,3,9,6,3,9,4,3,3,0,2,1,5,2,5,4,2,8,5,0,3,3,9,10,5,9,7,6,5,7,4,9,6,8,10,8,14,13,2,4,13,10,1,5,11,9,2,2,8,6,3,11,7,8,1,6,10,12,8,4,3,6,5,3,3,2,3,1,4,1,1,1,0,3,1,1,1,0,1,5
S01008728,,268,,1,5,6,3,3,9,7,4,4,3,3,3,4,5,0,1,9,5,4,6,6,0,3,7,2,3,2,2,1,2,2,5,0,5,4,4,6,1,3,3,7,6,7,9,1,5,7,4,1,4,5,6,2,1,5,3,2,0,0,3,2,0,1,6,2,4,3,2,1,1,0,2,3,0,1,2,3,0,0,4,0,1,0,1,1,1,0,1,0,0,2
S01008729,,340,,1,4,2,8,2,5,8,3,4,6,5,7,0,7,4,5,8,5,4,6,1,1,2,2,5,1,2,4,8,7,2,3,2,3,1,3,4,1,3,2,5,6,7,7,13,4,4,5,8,5,11,10,5,3,5,4,6,8,4,6,3,2,4,4,5,4,4,5,2,1,5,2,3,2,1,1,1,2,3,1,0,2,2,3,0,1,0,0,0,0,0
S01008730,,385,,4,5,11,5,4,0,4,6,5,7,5,4,4,5,4,3,1,8,5,2,2,3,2,1,5,6,13,7,3,11,7,4,11,6,15,6,6,8,9,4,5,13,8,7,6,5,5,8,4,7,2,8,8,5,6,6,3,2,5,4,5,2,6,7,6,4,1,2,2,0,2,2,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
S01008731,,223,,2,0,1,3,3,3,4,1,1,2,2,2,0,2,2,2,3,2,3,1,0,3,2,5,1,3,3,4,1,5,2,3,2,2,2,0,2,7,7,5,2,5,3,1,0,5,5,1,0,6,0,1,6,1,7,4,2,2,3,0,4,6,3,2,6,1,3,4,1,4,3,1,6,4,3,1,1,4,2,1,1,0,1,0,1,1,2,1,1,0,3
S01008732,,295,,4,3,2,4,3,6,3,7,8,6,1,1,7,4,3,0,1,3,4,0,3,4,1,1,6,1,1,2,7,4,0,7,0,2,1,8,1,0,9,14,11,5,0,5,3,4,2,6,1,7,2,10,8,1,1,7,3,1,3,6,3,3,4,6,6,2,1,3,5,3,1,1,3,1,5,3,1,3,2,2,1,0,0,2,1,2,0,2,1,0,0
S01008733,,369,,6,1,4,4,7,2,2,3,3,0,1,0,0,1,0,0,3,2,0,1,0,0,2,3,4,9,2,8,14,5,7,9,10,12,10,7,9,9,13,10,5,1,9,6,10,4,7,4,7,1,6,4,2,7,4,7,8,8,2,7,7,2,3,4,4,3,5,6,6,2,5,2,3,0,1,3,1,1,5,6,2,0,1,1,1,1,0,1,1,0,0
S01008734,,293,,4,2,1,4,2,2,5,0,5,3,2,1,2,6,5,1,2,2,4,0,0,4,3,4,7,3,4,0,3,4,6,5,0,5,4,2,4,5,3,5,10,0,4,7,5,2,5,3,6,4,6,3,4,2,2,3,6,2,3,3,6,5,6,5,6,2,0,3,6,1,4,2,4,3,5,6,2,4,3,0,5,4,0,0,1,1,0,0,1,0,4
